#r        v         
0         0         
0.600492  31.021    
1.20098   59.7874   
1.80148   87.6379   
2.40197   113.403   
3.00246   134.846   
3.60295   149.33    
4.20344   162.311   
4.80394   176.879   
5.40443   187.481   
6.00492   192.841   
6.60541   195.265   
7.2059    196.408   
7.8064    198.998   
8.40689   204.254   
9.00738   212.373   
9.60787   224.42    
10.2084   238.801   
10.8089   252.555   
11.4093   264.512   
12.0098   272.701   
12.6103   282.907   
13.2108   293.057   
13.8113   302.331   
14.4118   305.638   
15.0123   304.687   
15.6128   301.741   
16.2133   297.951   
16.8138   294.119   
17.4143   290.929   
18.0148   289.091   
18.6153   288.248   
19.2157   287.892   
19.8162   286.855   
20.4167   285.37    
21.0172   284       
21.6177   283.256   
22.2182   282.865   
22.8187   282.262   
23.4192   281.69    
24.0197   281.046   
24.6202   280.235   
25.2207   279.545   
25.8212   279.081   
26.4216   278.496   
27.0221   277.619   
27.6226   276.578   
28.2231   275.492   
28.8236   274.419   
29.4241   273.408   
30.0246   272.532   
30.6251   271.9     
31.2256   271.587   
31.8261   271.501   
32.4266   271.378   
33.0271   271.047   
33.6276   270.52    
34.228    269.909   
34.8285   269.376   
35.429    269.175   
36.0295   269.606   
36.63     270.481   
37.2305   271.115   
37.831    271.328   
38.4315   271.254   
39.032    270.995   
39.6325   270.611   
40.233    270.145   
40.8335   269.633   
41.4339   269.096   
42.0344   268.55    
42.6349   268.031   
43.2354   267.588   
43.8359   267.204   
44.4364   266.763   
45.0369   266.178   
45.6374   265.475   
46.2379   264.827   
46.8384   264.738   
47.4389   265.987   
48.0394   267.508   
48.6399   268.111   
49.2403   268.378   
49.8408   268.455   
50.4413   268.119   
51.0418   267.256   
51.6423   265.97    
52.2428   264.449   
52.8433   262.834   
53.4438   261.207   
54.0443   259.605   
54.6448   258.042   
55.2453   256.521   
55.8458   255.04    
56.4462   253.597   
57.0467   252.188   
57.6472   250.811   
58.2477   249.462   
58.8482   248.14    
59.4487   246.843   
