#r        v         
0         0         
0.600492  38.2182   
1.20098   67.1027   
1.80148   90.7334   
2.40197   111.365   
3.00246   130.319   
3.60295   145.989   
4.20344   157.589   
4.80394   168.735   
5.40443   178.001   
6.00492   184.943   
6.60541   189.823   
7.2059    194.565   
7.8064    202.31    
8.40689   215.169   
9.00738   228.378   
9.60787   240.328   
10.2084   253.181   
10.8089   262.584   
11.4093   269.649   
12.0098   275.827   
12.6103   278.29    
13.2108   280.112   
13.8113   281.971   
14.4118   283.055   
15.0123   283.094   
15.6128   282.784   
16.2133   283.143   
16.8138   286.593   
17.4143   289.779   
18.0148   290.959   
18.6153   290.891   
19.2157   290.447   
19.8162   289.069   
20.4167   287.196   
21.0172   285.475   
21.6177   284.443   
22.2182   283.819   
22.8187   283.031   
23.4192   282.308   
24.0197   281.539   
24.6202   280.628   
25.2207   279.86    
25.8212   279.332   
26.4216   278.693   
27.0221   277.773   
27.6226   276.696   
28.2231   275.581   
28.8236   274.485   
29.4241   273.454   
30.0246   272.562   
30.6251   271.916   
31.2256   271.593   
31.8261   271.497   
32.4266   271.368   
33.0271   271.03    
33.6276   270.498   
34.228    269.882   
34.8285   269.344   
35.429    269.14    
36.0295   269.569   
36.63     270.442   
37.2305   271.073   
37.831    271.284   
38.4315   271.208   
39.032    270.948   
39.6325   270.564   
40.233    270.098   
40.8335   269.585   
41.4339   269.048   
42.0344   268.502   
42.6349   267.983   
43.2354   267.541   
43.8359   267.157   
44.4364   266.716   
45.0369   266.131   
45.6374   265.428   
46.2379   264.781   
46.8384   264.692   
47.4389   265.942   
48.0394   267.463   
48.6399   268.068   
49.2403   268.336   
49.8408   268.413   
50.4413   268.078   
51.0418   267.216   
51.6423   265.931   
52.2428   264.41    
52.8433   262.797   
53.4438   261.17    
54.0443   259.569   
54.6448   258.006   
55.2453   256.486   
55.8458   255.006   
56.4462   253.563   
57.0467   252.155   
57.6472   250.778   
58.2477   249.43    
58.8482   248.108   
59.4487   246.811   
