#r        v         
0         0         
0.600492  43.2262   
1.20098   67.3585   
1.80148   92.1532   
2.40197   115.222   
3.00246   135.601   
3.60295   150.334   
4.20344   161.684   
4.80394   171.209   
5.40443   178.541   
6.00492   183.89    
6.60541   191.528   
7.2059    205.117   
7.8064    220.729   
8.40689   233.7     
9.00738   238.684   
9.60787   242.446   
10.2084   246.847   
10.8089   255.248   
11.4093   262.087   
12.0098   265.248   
12.6103   267.214   
13.2108   269.799   
13.8113   274.611   
14.4118   277.63    
15.0123   280.589   
15.6128   284.074   
16.2133   287.188   
16.8138   287.952   
17.4143   286.009   
18.0148   283.317   
18.6153   281.056   
19.2157   279.748   
19.8162   279.072   
20.4167   278.41    
21.0172   277.818   
21.6177   277.649   
22.2182   277.512   
22.8187   277.054   
23.4192   276.634   
24.0197   276.433   
24.6202   276.208   
25.2207   275.641   
25.8212   274.663   
26.4216   273.399   
27.0221   271.995   
27.6226   270.537   
28.2231   269.064   
28.8236   267.601   
29.4241   266.24    
30.0246   265.347   
30.6251   265.926   
31.2256   268.167   
31.8261   269.139   
32.4266   268.632   
33.0271   267.69    
33.6276   266.751   
34.228    265.97    
34.8285   265.508   
35.429    265.735   
36.0295   267.135   
36.63     269.131   
37.2305   270.215   
37.831    270.213   
38.4315   269.664   
39.032    268.9     
39.6325   268.038   
40.233    267.122   
40.8335   266.205   
41.4339   265.385   
42.0344   264.788   
42.6349   264.475   
43.2354   264.385   
43.8359   264.496   
44.4364   264.908   
45.0369   265.419   
45.6374   265.464   
46.2379   264.998   
46.8384   265.18    
47.4389   267.83    
48.0394   270.478   
48.6399   270.495   
49.2403   269.568   
49.8408   268.737   
50.4413   267.921   
51.0418   266.776   
51.6423   265.247   
52.2428   263.494   
52.8433   261.674   
53.4438   259.875   
54.0443   258.134   
54.6448   256.461   
55.2453   254.853   
55.8458   253.306   
56.4462   251.81    
57.0467   250.362   
57.6472   248.955   
58.2477   247.584   
58.8482   246.247   
59.4487   244.941   
