#r        v         
0         0         
0.600492  40.6653   
1.20098   69.3852   
1.80148   94.729    
2.40197   116.367   
3.00246   135.988   
3.60295   150.867   
4.20344   161.565   
4.80394   170.787   
5.40443   177.359   
6.00492   185.435   
6.60541   196.799   
7.2059    208.304   
7.8064    216.624   
8.40689   222.159   
9.00738   226.278   
9.60787   231.794   
10.2084   239.735   
10.8089   249.273   
11.4093   260.458   
12.0098   269.069   
12.6103   274.165   
13.2108   280.023   
13.8113   288.31    
14.4118   291.576   
15.0123   291.666   
15.6128   290.478   
16.2133   288.493   
16.8138   286.257   
17.4143   284.416   
18.0148   283.706   
18.6153   283.786   
19.2157   284.158   
19.8162   283.688   
20.4167   282.658   
21.0172   281.66    
21.6177   281.225   
22.2182   281.091   
22.8187   280.702   
23.4192   280.31    
24.0197   279.816   
24.6202   279.132   
25.2207   278.551   
25.8212   278.18    
26.4216   277.674   
27.0221   276.865   
27.6226   275.883   
28.2231   274.847   
28.8236   273.819   
29.4241   272.848   
30.0246   272.008   
30.6251   271.408   
31.2256   271.125   
31.8261   271.065   
32.4266   270.967   
33.0271   270.657   
33.6276   270.149   
34.228    269.556   
34.8285   269.038   
35.429    268.852   
36.0295   269.297   
36.63     270.186   
37.2305   270.831   
37.831    271.054   
38.4315   270.989   
39.032    270.739   
39.6325   270.364   
40.233    269.906   
40.8335   269.4     
41.4339   268.87    
42.0344   268.33    
42.6349   267.817   
43.2354   267.381   
43.8359   267.002   
44.4364   266.566   
45.0369   265.985   
45.6374   265.287   
46.2379   264.643   
46.8384   264.558   
47.4389   265.812   
48.0394   267.337   
48.6399   267.945   
49.2403   268.217   
49.8408   268.297   
50.4413   267.965   
51.0418   267.105   
51.6423   265.823   
52.2428   264.304   
52.8433   262.692   
53.4438   261.067   
54.0443   259.468   
54.6448   257.907   
55.2453   256.387   
55.8458   254.909   
56.4462   253.467   
57.0467   252.061   
57.6472   250.685   
58.2477   249.338   
58.8482   248.018   
59.4487   246.722   
