#r        v         
0         0         
0.600492  42.7137   
1.20098   72.8221   
1.80148   96.7859   
2.40197   116.688   
3.00246   136.572   
3.60295   150.552   
4.20344   160.029   
4.80394   170.177   
5.40443   181.03    
6.00492   190.131   
6.60541   198.449   
7.2059    207.232   
7.8064    218.444   
8.40689   227.957   
9.00738   233.558   
9.60787   238.311   
10.2084   245.223   
10.8089   253.171   
11.4093   259.625   
12.0098   263.818   
12.6103   266.711   
13.2108   270.588   
13.8113   275.238   
14.4118   278.607   
15.0123   280.224   
15.6128   280.666   
16.2133   280.231   
16.8138   279.539   
17.4143   279.256   
18.0148   280.062   
18.6153   281.555   
19.2157   283.318   
19.8162   284.127   
20.4167   284.335   
21.0172   284.03    
21.6177   283.825   
22.2182   283.693   
22.8187   283.186   
23.4192   282.615   
24.0197   281.917   
24.6202   281.036   
25.2207   280.273   
25.8212   279.735   
26.4216   279.077   
27.0221   278.134   
27.6226   277.034   
28.2231   275.894   
28.8236   274.774   
29.4241   273.721   
30.0246   272.808   
30.6251   272.141   
31.2256   271.798   
31.8261   271.685   
32.4266   271.539   
33.0271   271.185   
33.6276   270.639   
34.228    270.01    
34.8285   269.46    
35.429    269.244   
36.0295   269.662   
36.63     270.524   
37.2305   271.145   
37.831    271.346   
38.4315   271.263   
39.032    270.995   
39.6325   270.604   
40.233    270.132   
40.8335   269.614   
41.4339   269.072   
42.0344   268.521   
42.6349   267.998   
43.2354   267.552   
43.8359   267.164   
44.4364   266.72    
45.0369   266.131   
45.6374   265.425   
46.2379   264.775   
46.8384   264.683   
47.4389   265.93    
48.0394   267.45    
48.6399   268.052   
49.2403   268.319   
49.8408   268.395   
50.4413   268.059   
51.0418   267.196   
51.6423   265.91    
52.2428   264.388   
52.8433   262.774   
53.4438   261.147   
54.0443   259.544   
54.6448   257.981   
55.2453   256.459   
55.8458   254.978   
56.4462   253.535   
57.0467   252.126   
57.6472   250.749   
58.2477   249.4     
58.8482   248.078   
59.4487   246.781   
