#r        v         
0         0         
0.600492  48.989    
1.20098   81.1669   
1.80148   111.509   
2.40197   133.364   
3.00246   148.426   
3.60295   158.643   
4.20344   164.882   
4.80394   169.07    
5.40443   173.558   
6.00492   180.476   
6.60541   190.049   
7.2059    202.446   
7.8064    211.785   
8.40689   219.354   
9.00738   226.833   
9.60787   238.115   
10.2084   253.551   
10.8089   265.334   
11.4093   270.85    
12.0098   275.757   
12.6103   278.711   
13.2108   280.022   
13.8113   282.721   
14.4118   283.59    
15.0123   283.798   
15.6128   283.491   
16.2133   281.718   
16.8138   279.16    
17.4143   276.567   
18.0148   274.557   
18.6153   273.918   
19.2157   274.646   
19.8162   275.879   
20.4167   277.255   
21.0172   278.618   
21.6177   279.76    
22.2182   280.238   
22.8187   279.968   
23.4192   279.486   
24.0197   279.091   
24.6202   278.625   
25.2207   277.815   
25.8212   276.61    
26.4216   275.143   
27.0221   273.559   
27.6226   271.941   
28.2231   270.326   
28.8236   268.738   
29.4241   267.266   
30.0246   266.273   
30.6251   266.759   
31.2256   268.911   
31.8261   269.804   
32.4266   269.232   
33.0271   268.231   
33.6276   267.24    
34.228    266.412   
34.8285   265.907   
35.429    266.094   
36.0295   267.455   
36.63     269.416   
37.2305   270.468   
37.831    270.438   
38.4315   269.865   
39.032    269.078   
39.6325   268.196   
40.233    267.262   
40.8335   266.327   
41.4339   265.492   
42.0344   264.881   
42.6349   264.554   
43.2354   264.451   
43.8359   264.55    
44.4364   264.95    
45.0369   265.451   
45.6374   265.488   
46.2379   265.014   
46.8384   265.189   
47.4389   267.832   
48.0394   270.475   
48.6399   270.487   
49.2403   269.556   
49.8408   268.72    
50.4413   267.901   
51.0418   266.752   
51.6423   265.22    
52.2428   263.464   
52.8433   261.641   
53.4438   259.839   
54.0443   258.096   
54.6448   256.42    
55.2453   254.81    
55.8458   253.261   
56.4462   251.763   
57.0467   250.313   
57.6472   248.904   
58.2477   247.532   
58.8482   246.194   
59.4487   244.886   
