#r        v         
0         0         
0.600492  45.9503   
1.20098   74.7645   
1.80148   102.06    
2.40197   122.508   
3.00246   138.163   
3.60295   150.772   
4.20344   160.705   
4.80394   172.539   
5.40443   188.568   
6.00492   203.709   
6.60541   217.527   
7.2059    227.683   
7.8064    231.061   
8.40689   231.055   
9.00738   230.657   
9.60787   231.514   
10.2084   232.829   
10.8089   235.301   
11.4093   240.358   
12.0098   248.394   
12.6103   260.347   
13.2108   269.791   
13.8113   277.853   
14.4118   280.9     
15.0123   281.471   
15.6128   280.885   
16.2133   278.784   
16.8138   276.547   
17.4143   275.588   
18.0148   275.854   
18.6153   276.828   
19.2157   278.682   
19.8162   280.998   
20.4167   282.396   
21.0172   282.731   
21.6177   282.735   
22.2182   282.412   
22.8187   281.553   
23.4192   280.673   
24.0197   280.032   
24.6202   279.415   
25.2207   278.508   
25.8212   277.239   
26.4216   275.726   
27.0221   274.106   
27.6226   272.461   
28.2231   270.823   
28.8236   269.216   
29.4241   267.728   
30.0246   266.72    
30.6251   267.191   
31.2256   269.326   
31.8261   270.206   
32.4266   269.622   
33.0271   268.611   
33.6276   267.612   
34.228    266.776   
34.8285   266.261   
35.429    266.44    
36.0295   267.791   
36.63     269.741   
37.2305   270.783   
37.831    270.745   
38.4315   270.165   
39.032    269.372   
39.6325   268.483   
40.233    267.543   
40.8335   266.604   
41.4339   265.763   
42.0344   265.146   
42.6349   264.814   
43.2354   264.704   
43.8359   264.797   
44.4364   265.191   
45.0369   265.686   
45.6374   265.718   
46.2379   265.239   
46.8384   265.409   
47.4389   268.045   
48.0394   270.682   
48.6399   270.69    
49.2403   269.756   
49.8408   268.917   
50.4413   268.095   
51.0418   266.943   
51.6423   265.409   
52.2428   263.651   
52.8433   261.825   
53.4438   260.021   
54.0443   258.275   
54.6448   256.597   
55.2453   254.985   
55.8458   253.433   
56.4462   251.934   
57.0467   250.481   
57.6472   249.07    
58.2477   247.696   
58.8482   246.355   
59.4487   245.045   
