#r        v         
0         0         
0.600492  47.794    
1.20098   71.6218   
1.80148   94.537    
2.40197   114.911   
3.00246   133.799   
3.60295   150.042   
4.20344   160.312   
4.80394   169.464   
5.40443   179.252   
6.00492   188.937   
6.60541   198.048   
7.2059    205.856   
7.8064    212.354   
8.40689   219.787   
9.00738   228.136   
9.60787   234.428   
10.2084   239.785   
10.8089   244.786   
11.4093   249.971   
12.0098   254.698   
12.6103   259.345   
13.2108   269.41    
13.8113   282.446   
14.4118   288.82    
15.0123   291.604   
15.6128   292.057   
16.2133   290.07    
16.8138   286.827   
17.4143   283.392   
18.0148   280.399   
18.6153   278.299   
19.2157   277.297   
19.8162   276.946   
20.4167   276.588   
21.0172   276.271   
21.6177   276.347   
22.2182   276.427   
22.8187   276.159   
23.4192   275.899   
24.0197   275.833   
24.6202   275.72    
25.2207   275.246   
25.8212   274.344   
26.4216   273.144   
27.0221   271.792   
27.6226   270.377   
28.2231   268.94    
28.8236   267.508   
29.4241   266.174   
30.0246   265.307   
30.6251   265.909   
31.2256   268.165   
31.8261   269.14    
32.4266   268.637   
33.0271   267.699   
33.6276   266.764   
34.228    265.987   
34.8285   265.528   
35.429    265.757   
36.0295   267.157   
36.63     269.151   
37.2305   270.232   
37.831    270.227   
38.4315   269.676   
39.032    268.909   
39.6325   268.046   
40.233    267.129   
40.8335   266.211   
41.4339   265.39    
42.0344   264.792   
42.6349   264.477   
43.2354   264.384   
43.8359   264.493   
44.4364   264.902   
45.0369   265.411   
45.6374   265.456   
46.2379   264.989   
46.8384   265.17    
47.4389   267.819   
48.0394   270.469   
48.6399   270.486   
49.2403   269.56    
49.8408   268.728   
50.4413   267.914   
51.0418   266.768   
51.6423   265.24    
52.2428   263.488   
52.8433   261.667   
53.4438   259.868   
54.0443   258.127   
54.6448   256.454   
55.2453   254.847   
55.8458   253.299   
56.4462   251.803   
57.0467   250.355   
57.6472   248.947   
58.2477   247.577   
58.8482   246.24    
59.4487   244.933   
