#r        v         
0         0         
0.600492  44.0718   
1.20098   70.3267   
1.80148   96.6048   
2.40197   122.079   
3.00246   144.254   
3.60295   160.374   
4.20344   170.711   
4.80394   177.549   
5.40443   184.115   
6.00492   190.246   
6.60541   199.494   
7.2059    210.689   
7.8064    220.562   
8.40689   228.249   
9.00738   234.892   
9.60787   241.5     
10.2084   247.362   
10.8089   250.837   
11.4093   252.458   
12.0098   254.101   
12.6103   256.48    
13.2108   260.335   
13.8113   267.05    
14.4118   272.132   
15.0123   276.908   
15.6128   281.131   
16.2133   283.725   
16.8138   284.826   
17.4143   284.503   
18.0148   283.187   
18.6153   281.743   
19.2157   280.905   
19.8162   280.488   
20.4167   279.951   
21.0172   279.396   
21.6177   279.211   
22.2182   279.03    
22.8187   278.511   
23.4192   278.014   
24.0197   277.728   
24.6202   277.418   
25.2207   276.77    
25.8212   275.715   
26.4216   274.381   
27.0221   272.911   
27.6226   271.392   
28.2231   269.862   
28.8236   268.347   
29.4241   266.938   
30.0246   266       
30.6251   266.535   
31.2256   268.73    
31.8261   269.659   
32.4266   269.117   
33.0271   268.143   
33.6276   267.175   
34.228    266.368   
34.8285   265.88    
35.429    266.084   
36.0295   267.459   
36.63     269.432   
37.2305   270.495   
37.831    270.475   
38.4315   269.91    
39.032    269.131   
39.6325   268.256   
40.233    267.327   
40.8335   266.398   
41.4339   265.568   
42.0344   264.961   
42.6349   264.638   
43.2354   264.538   
43.8359   264.64    
44.4364   265.042   
45.0369   265.545   
45.6374   265.584   
46.2379   265.111   
46.8384   265.287   
47.4389   267.93    
48.0394   270.573   
48.6399   270.585   
49.2403   269.654   
49.8408   268.819   
50.4413   268       
51.0418   266.851   
51.6423   265.32    
52.2428   263.564   
52.8433   261.741   
53.4438   259.939   
54.0443   258.196   
54.6448   256.52    
55.2453   254.911   
55.8458   253.361   
56.4462   251.863   
57.0467   250.413   
57.6472   249.004   
58.2477   247.631   
58.8482   246.293   
59.4487   244.984   
