#r        v         
0         0         
0.600492  35.1835   
1.20098   66.0492   
1.80148   93.0274   
2.40197   115.829   
3.00246   132.655   
3.60295   146.814   
4.20344   161.986   
4.80394   174.057   
5.40443   181.663   
6.00492   187.382   
6.60541   193.284   
7.2059    200.589   
7.8064    211.112   
8.40689   218.848   
9.00738   224.921   
9.60787   233.095   
10.2084   242.632   
10.8089   251.16    
11.4093   259.461   
12.0098   268.176   
12.6103   277.574   
13.2108   285.988   
13.8113   291.687   
14.4118   294.659   
15.0123   295.465   
15.6128   294.076   
16.2133   291.277   
16.8138   288.238   
17.4143   285.795   
18.0148   284.69    
18.6153   284.535   
19.2157   284.818   
19.8162   284.334   
20.4167   283.303   
21.0172   282.303   
21.6177   281.862   
22.2182   281.716   
22.8187   281.306   
23.4192   280.887   
24.0197   280.362   
24.6202   279.649   
25.2207   279.04    
25.8212   278.642   
26.4216   278.111   
27.0221   277.279   
27.6226   276.277   
28.2231   275.223   
28.8236   274.177   
29.4241   273.19    
30.0246   272.335   
30.6251   271.721   
31.2256   271.425   
31.8261   271.352   
32.4266   271.243   
33.0271   270.922   
33.6276   270.405   
34.228    269.803   
34.8285   269.276   
35.429    269.082   
36.0295   269.52    
36.63     270.401   
37.2305   271.039   
37.831    271.256   
38.4315   271.186   
39.032    270.931   
39.6325   270.55    
40.233    270.088   
40.8335   269.578   
41.4339   269.044   
42.0344   268.5     
42.6349   267.984   
43.2354   267.543   
43.8359   267.161   
44.4364   266.722   
45.0369   266.138   
45.6374   265.437   
46.2379   264.791   
46.8384   264.703   
47.4389   265.953   
48.0394   267.476   
48.6399   268.081   
49.2403   268.349   
49.8408   268.427   
50.4413   268.092   
51.0418   267.23    
51.6423   265.946   
52.2428   264.425   
52.8433   262.811   
53.4438   261.185   
54.0443   259.584   
54.6448   258.021   
55.2453   256.501   
55.8458   255.021   
56.4462   253.578   
57.0467   252.17    
57.6472   250.793   
58.2477   249.445   
58.8482   248.123   
59.4487   246.827   
