#r        v         
0         0         
0.600492  36.9384   
1.20098   64.9794   
1.80148   92.2473   
2.40197   114.794   
3.00246   137.529   
3.60295   159.037   
4.20344   178.817   
4.80394   194.761   
5.40443   207.029   
6.00492   214.49    
6.60541   219.595   
7.2059    224.445   
7.8064    226.448   
8.40689   227.584   
9.00738   230.245   
9.60787   235.547   
10.2084   242.085   
10.8089   248.554   
11.4093   253.969   
12.0098   258.489   
12.6103   261.965   
13.2108   266.358   
13.8113   273.837   
14.4118   278.135   
15.0123   280.549   
15.6128   281.576   
16.2133   279.925   
16.8138   277.154   
17.4143   274.635   
18.0148   272.492   
18.6153   272.093   
19.2157   273.916   
19.8162   277.144   
20.4167   279.269   
21.0172   279.479   
21.6177   279.49    
22.2182   279.614   
22.8187   278.986   
23.4192   278.225   
24.0197   277.871   
24.6202   277.974   
25.2207   278.077   
25.8212   277.504   
26.4216   276.136   
27.0221   274.412   
27.6226   272.606   
28.2231   270.818   
28.8236   269.087   
29.4241   267.501   
30.0246   266.418   
30.6251   266.833   
31.2256   268.931   
31.8261   269.784   
32.4266   269.18    
33.0271   268.154   
33.6276   267.144   
34.228    266.301   
34.8285   265.784   
35.429    265.963   
36.0295   267.319   
36.63     269.277   
37.2305   270.328   
37.831    270.297   
38.4315   269.723   
39.032    268.936   
39.6325   268.054   
40.233    267.121   
40.8335   266.188   
41.4339   265.354   
42.0344   264.745   
42.6349   264.421   
43.2354   264.32    
43.8359   264.423   
44.4364   264.826   
45.0369   265.331   
45.6374   265.37    
46.2379   264.898   
46.8384   265.076   
47.4389   267.723   
48.0394   270.369   
48.6399   270.383   
49.2403   269.453   
49.8408   268.619   
50.4413   267.802   
51.0418   266.654   
51.6423   265.123   
52.2428   263.369   
52.8433   261.547   
53.4438   259.746   
54.0443   258.004   
54.6448   256.329   
55.2453   254.721   
55.8458   253.173   
56.4462   251.677   
57.0467   250.228   
57.6472   248.82    
58.2477   247.449   
58.8482   246.112   
59.4487   244.805   
