#r        v         
0         0         
0.600492  49.3398   
1.20098   82.087    
1.80148   112.895   
2.40197   137.343   
3.00246   154.503   
3.60295   166.11    
4.20344   173.991   
4.80394   180.144   
5.40443   187.596   
6.00492   197.066   
6.60541   209.437   
7.2059    219.96    
7.8064    226.286   
8.40689   230.004   
9.00738   232.997   
9.60787   236.616   
10.2084   240.333   
10.8089   242.789   
11.4093   244.446   
12.0098   246.629   
12.6103   249.237   
13.2108   253.839   
13.8113   264.601   
14.4118   276.148   
15.0123   285.078   
15.6128   288.927   
16.2133   288.524   
16.8138   285.73    
17.4143   282.136   
18.0148   278.859   
18.6153   276.853   
19.2157   276.512   
19.8162   277.268   
20.4167   278.142   
21.0172   278.801   
21.6177   279.466   
22.2182   279.729   
22.8187   279.409   
23.4192   278.945   
24.0197   278.593   
24.6202   278.179   
25.2207   277.419   
25.8212   276.259   
26.4216   274.83    
27.0221   273.276   
27.6226   271.682   
28.2231   270.086   
28.8236   268.514   
29.4241   267.054   
30.0246   266.07    
30.6251   266.565   
31.2256   268.727   
31.8261   269.63    
32.4266   269.064   
33.0271   268.069   
33.6276   267.082   
34.228    266.259   
34.8285   265.758   
35.429    265.95    
36.0295   267.316   
36.63     269.283   
37.2305   270.339   
37.831    270.313   
38.4315   269.743   
39.032    268.959   
39.6325   268.08    
40.233    267.148   
40.8335   266.217   
41.4339   265.384   
42.0344   264.776   
42.6349   264.452   
43.2354   264.351   
43.8359   264.453   
44.4364   264.856   
45.0369   265.36    
45.6374   265.399   
46.2379   264.927   
46.8384   265.105   
47.4389   267.75    
48.0394   270.396   
48.6399   270.41    
49.2403   269.48    
49.8408   268.646   
50.4413   267.828   
51.0418   266.681   
51.6423   265.15    
52.2428   263.395   
52.8433   261.573   
53.4438   259.772   
54.0443   258.03    
54.6448   256.355   
55.2453   254.747   
55.8458   253.198   
56.4462   251.702   
57.0467   250.252   
57.6472   248.844   
58.2477   247.473   
58.8482   246.136   
59.4487   244.829   
