#r        v         
0         0         
0.600492  40.5476   
1.20098   69.7398   
1.80148   94.1304   
2.40197   113.06    
3.00246   128.79    
3.60295   142.994   
4.20344   153.896   
4.80394   163.352   
5.40443   173.682   
6.00492   185.404   
6.60541   199.14    
7.2059    209.213   
7.8064    215.917   
8.40689   221.544   
9.00738   227.976   
9.60787   235.981   
10.2084   244.52    
10.8089   251.859   
11.4093   258.793   
12.0098   265.774   
12.6103   272.141   
13.2108   277.72    
13.8113   283.825   
14.4118   288.003   
15.0123   291.157   
15.6128   293.971   
16.2133   294.507   
16.8138   292.633   
17.4143   290.113   
18.0148   288.456   
18.6153   287.635   
19.2157   287.294   
19.8162   286.28    
20.4167   284.813   
21.0172   283.46    
21.6177   282.737   
22.2182   282.367   
22.8187   281.782   
23.4192   281.224   
24.0197   280.59    
24.6202   279.789   
25.2207   279.111   
25.8212   278.658   
26.4216   278.083   
27.0221   277.215   
27.6226   276.184   
28.2231   275.108   
28.8236   274.044   
29.4241   273.043   
30.0246   272.177   
30.6251   271.554   
31.2256   271.252   
31.8261   271.175   
32.4266   271.063   
33.0271   270.741   
33.6276   270.222   
34.228    269.62    
34.8285   269.094   
35.429    268.901   
36.0295   269.34    
36.63     270.223   
37.2305   270.864   
37.831    271.083   
38.4315   271.015   
39.032    270.762   
39.6325   270.384   
40.233    269.924   
40.8335   269.416   
41.4339   268.885   
42.0344   268.344   
42.6349   267.83    
43.2354   267.392   
43.8359   267.012   
44.4364   266.576   
45.0369   265.994   
45.6374   265.295   
46.2379   264.651   
46.8384   264.565   
47.4389   265.819   
48.0394   267.344   
48.6399   267.952   
49.2403   268.223   
49.8408   268.304   
50.4413   267.972   
51.0418   267.112   
51.6423   265.829   
52.2428   264.31    
52.8433   262.698   
53.4438   261.074   
54.0443   259.474   
54.6448   257.913   
55.2453   256.394   
55.8458   254.915   
56.4462   253.474   
57.0467   252.067   
57.6472   250.692   
58.2477   249.345   
58.8482   248.025   
59.4487   246.729   
