#r        v         
0         0         
0.600492  44.8962   
1.20098   73.1977   
1.80148   100.422   
2.40197   120.449   
3.00246   136.582   
3.60295   149.354   
4.20344   161.715   
4.80394   177.543   
5.40443   191.717   
6.00492   203.665   
6.60541   214.051   
7.2059    222.485   
7.8064    227.292   
8.40689   229.266   
9.00738   229.719   
9.60787   230.679   
10.2084   233.101   
10.8089   237.288   
11.4093   242.958   
12.0098   251.248   
12.6103   259.257   
13.2108   265.969   
13.8113   274.939   
14.4118   281.096   
15.0123   284.233   
15.6128   285.512   
16.2133   284.353   
16.8138   281.86    
17.4143   279.589   
18.0148   277.731   
18.6153   277       
19.2157   277.54    
19.8162   278.721   
20.4167   279.792   
21.0172   280.564   
21.6177   281.124   
22.2182   281.195   
22.8187   280.758   
23.4192   280.253   
24.0197   279.81    
24.6202   279.283   
25.2207   278.42    
25.8212   277.172   
26.4216   275.67    
27.0221   274.055   
27.6226   272.411   
28.2231   270.772   
28.8236   269.163   
29.4241   267.672   
30.0246   266.661   
30.6251   267.128   
31.2256   269.262   
31.8261   270.14    
32.4266   269.555   
33.0271   268.544   
33.6276   267.543   
34.228    266.706   
34.8285   266.191   
35.429    266.369   
36.0295   267.721   
36.63     269.672   
37.2305   270.716   
37.831    270.679   
38.4315   270.099   
39.032    269.307   
39.6325   268.419   
40.233    267.48    
40.8335   266.541   
41.4339   265.701   
42.0344   265.086   
42.6349   264.754   
43.2354   264.646   
43.8359   264.741   
44.4364   265.136   
45.0369   265.632   
45.6374   265.665   
46.2379   265.187   
46.8384   265.359   
47.4389   267.996   
48.0394   270.634   
48.6399   270.643   
49.2403   269.71    
49.8408   268.872   
50.4413   268.05    
51.0418   266.899   
51.6423   265.365   
52.2428   263.608   
52.8433   261.782   
53.4438   259.979   
54.0443   258.234   
54.6448   256.557   
55.2453   254.945   
55.8458   253.394   
56.4462   251.895   
57.0467   250.443   
57.6472   249.032   
58.2477   247.659   
58.8482   246.319   
59.4487   245.009   
