#r        v         
0         0         
0.600492  35.1294   
1.20098   64.148    
1.80148   92.6696   
2.40197   116.466   
3.00246   136.529   
3.60295   153.029   
4.20344   164.765   
4.80394   174.441   
5.40443   183.303   
6.00492   190.363   
6.60541   195.906   
7.2059    198.804   
7.8064    202.261   
8.40689   213.763   
9.00738   228.08    
9.60787   239.38    
10.2084   244.455   
10.8089   245.099   
11.4093   245.179   
12.0098   247.217   
12.6103   253.739   
13.2108   264.992   
13.8113   276.68    
14.4118   285.383   
15.0123   290.842   
15.6128   294.709   
16.2133   298.808   
16.8138   305.007   
17.4143   308.011   
18.0148   305.469   
18.6153   302.103   
19.2157   299.098   
19.8162   295.797   
20.4167   292.486   
21.0172   289.667   
21.6177   287.775   
22.2182   286.477   
22.8187   285.16    
23.4192   284.02    
24.0197   282.92    
24.6202   281.744   
25.2207   280.758   
25.8212   280.052   
26.4216   279.269   
27.0221   278.229   
27.6226   277.055   
28.2231   275.858   
28.8236   274.693   
29.4241   273.605   
30.0246   272.666   
30.6251   271.98    
31.2256   271.622   
31.8261   271.498   
32.4266   271.345   
33.0271   270.988   
33.6276   270.439   
34.228    269.81    
34.8285   269.261   
35.429    269.048   
36.0295   269.469   
36.63     270.337   
37.2305   270.963   
37.831    271.171   
38.4315   271.092   
39.032    270.83    
39.6325   270.443   
40.233    269.976   
40.8335   269.462   
41.4339   268.924   
42.0344   268.378   
42.6349   267.859   
43.2354   267.417   
43.8359   267.034   
44.4364   266.594   
45.0369   266.009   
45.6374   265.308   
46.2379   264.661   
46.8384   264.573   
47.4389   265.825   
48.0394   267.348   
48.6399   267.955   
49.2403   268.224   
49.8408   268.303   
50.4413   267.97    
51.0418   267.108   
51.6423   265.825   
52.2428   264.305   
52.8433   262.692   
53.4438   261.067   
54.0443   259.466   
54.6448   257.905   
55.2453   256.385   
55.8458   254.906   
56.4462   253.464   
57.0467   252.057   
57.6472   250.681   
58.2477   249.334   
58.8482   248.013   
59.4487   246.717   
