#r        v         
0         0         
0.600492  42.9459   
1.20098   72.7365   
1.80148   96.4707   
2.40197   116.5     
3.00246   135.751   
3.60295   150.483   
4.20344   160.32    
4.80394   169.407   
5.40443   180.224   
6.00492   189.114   
6.60541   195.758   
7.2059    203.277   
7.8064    213.357   
8.40689   222.407   
9.00738   232.16    
9.60787   242.11    
10.2084   252.503   
10.8089   259.809   
11.4093   264.205   
12.0098   267.875   
12.6103   271.6     
13.2108   274.585   
13.8113   278.527   
14.4118   280.557   
15.0123   280.896   
15.6128   280.549   
16.2133   279.644   
16.8138   278.613   
17.4143   278.028   
18.0148   278.56    
18.6153   279.812   
19.2157   281.362   
19.8162   282.012   
20.4167   281.949   
21.0172   281.696   
21.6177   281.762   
22.2182   281.922   
22.8187   281.681   
23.4192   281.341   
24.0197   280.839   
24.6202   280.12    
25.2207   279.493   
25.8212   279.067   
26.4216   278.503   
27.0221   277.636   
27.6226   276.601   
28.2231   275.516   
28.8236   274.441   
29.4241   273.426   
30.0246   272.547   
30.6251   271.909   
31.2256   271.592   
31.8261   271.5     
32.4266   271.373   
33.0271   271.036   
33.6276   270.503   
34.228    269.887   
34.8285   269.348   
35.429    269.142   
36.0295   269.569   
36.63     270.439   
37.2305   271.067   
37.831    271.275   
38.4315   271.197   
39.032    270.934   
39.6325   270.547   
40.233    270.079   
40.8335   269.565   
41.4339   269.026   
42.0344   268.478   
42.6349   267.958   
43.2354   267.514   
43.8359   267.129   
44.4364   266.687   
45.0369   266.1     
45.6374   265.396   
46.2379   264.747   
46.8384   264.656   
47.4389   265.905   
48.0394   267.426   
48.6399   268.03    
49.2403   268.298   
49.8408   268.375   
50.4413   268.04    
51.0418   267.178   
51.6423   265.893   
52.2428   264.372   
52.8433   262.758   
53.4438   261.131   
54.0443   259.529   
54.6448   257.967   
55.2453   256.446   
55.8458   254.965   
56.4462   253.522   
57.0467   252.114   
57.6472   250.737   
58.2477   249.388   
58.8482   248.067   
59.4487   246.77    
