#r        v         
0         0         
0.600492  42.6685   
1.20098   71.6756   
1.80148   95.7436   
2.40197   116.342   
3.00246   134.474   
3.60295   149.955   
4.20344   161.386   
4.80394   169.684   
5.40443   179.291   
6.00492   190.461   
6.60541   198.467   
7.2059    205.026   
7.8064    210.732   
8.40689   216.124   
9.00738   222.925   
9.60787   232.824   
10.2084   246.264   
10.8089   259.292   
11.4093   271.159   
12.0098   279.21    
12.6103   282.717   
13.2108   283.875   
13.8113   284.527   
14.4118   284.024   
15.0123   282.965   
15.6128   281.804   
16.2133   280.33    
16.8138   278.816   
17.4143   277.781   
18.0148   277.898   
18.6153   278.777   
19.2157   279.935   
19.8162   280.187   
20.4167   279.783   
21.0172   279.325   
21.6177   279.356   
22.2182   279.611   
22.8187   279.534   
23.4192   279.39    
24.0197   279.089   
24.6202   278.56    
25.2207   278.105   
25.8212   277.835   
26.4216   277.408   
27.0221   276.663   
27.6226   275.732   
28.2231   274.738   
28.8236   273.744   
29.4241   272.8     
30.0246   271.982   
30.6251   271.4     
31.2256   271.131   
31.8261   271.083   
32.4266   270.994   
33.0271   270.69    
33.6276   270.188   
34.228    269.598   
34.8285   269.083   
35.429    268.899   
36.0295   269.345   
36.63     270.234   
37.2305   270.878   
37.831    271.101   
38.4315   271.035   
39.032    270.785   
39.6325   270.408   
40.233    269.949   
40.8335   269.443   
41.4339   268.912   
42.0344   268.371   
42.6349   267.858   
43.2354   267.42    
43.8359   267.04    
44.4364   266.603   
45.0369   266.021   
45.6374   265.321   
46.2379   264.676   
46.8384   264.589   
47.4389   265.842   
48.0394   267.367   
48.6399   267.974   
49.2403   268.244   
49.8408   268.324   
50.4413   267.992   
51.0418   267.131   
51.6423   265.848   
52.2428   264.329   
52.8433   262.716   
53.4438   261.091   
54.0443   259.491   
54.6448   257.929   
55.2453   256.41    
55.8458   254.93    
56.4462   253.489   
57.0467   252.081   
57.6472   250.705   
58.2477   249.358   
58.8482   248.037   
59.4487   246.741   
