#r        v         
0         0         
0.600492  42.9777   
1.20098   72.4343   
1.80148   96.0832   
2.40197   116.166   
3.00246   134.763   
3.60295   150.655   
4.20344   161.069   
4.80394   169.118   
5.40443   180.242   
6.00492   190.594   
6.60541   196.247   
7.2059    200.751   
7.8064    206.355   
8.40689   215.039   
9.00738   228.65    
9.60787   243.45    
10.2084   255.82    
10.8089   264.219   
11.4093   269.023   
12.0098   272.751   
12.6103   276.299   
13.2108   278.496   
13.8113   280.859   
14.4118   281.644   
15.0123   281.299   
15.6128   280.559   
16.2133   279.396   
16.8138   278.161   
17.4143   277.395   
18.0148   277.765   
18.6153   278.876   
19.2157   280.284   
19.8162   280.788   
20.4167   280.6     
21.0172   280.3     
21.6177   280.417   
22.2182   280.689   
22.8187   280.58    
23.4192   280.372   
24.0197   279.993   
24.6202   279.383   
25.2207   278.851   
25.8212   278.508   
26.4216   278.014   
27.0221   277.208   
27.6226   276.223   
28.2231   275.182   
28.8236   274.145   
29.4241   273.163   
30.0246   272.312   
30.6251   271.699   
31.2256   271.403   
31.8261   271.331   
32.4266   271.22    
33.0271   270.898   
33.6276   270.378   
34.228    269.773   
34.8285   269.244   
35.429    269.047   
36.0295   269.482   
36.63     270.359   
37.2305   270.994   
37.831    271.208   
38.4315   271.135   
39.032    270.877   
39.6325   270.494   
40.233    270.03    
40.8335   269.518   
41.4339   268.983   
42.0344   268.438   
42.6349   267.92    
43.2354   267.479   
43.8359   267.096   
44.4364   266.656   
45.0369   266.07    
45.6374   265.368   
46.2379   264.72    
46.8384   264.631   
47.4389   265.882   
48.0394   267.404   
48.6399   268.009   
49.2403   268.278   
49.8408   268.356   
50.4413   268.023   
51.0418   267.16    
51.6423   265.877   
52.2428   264.356   
52.8433   262.742   
53.4438   261.116   
54.0443   259.515   
54.6448   257.953   
55.2453   256.432   
55.8458   254.953   
56.4462   253.51    
57.0467   252.102   
57.6472   250.725   
58.2477   249.377   
58.8482   248.056   
59.4487   246.76    
