#r        v         
0         0         
0.600492  40.4317   
1.20098   70.0538   
1.80148   95.0388   
2.40197   117.23    
3.00246   134.238   
3.60295   147.045   
4.20344   158.996   
4.80394   174.42    
5.40443   187.172   
6.00492   196.969   
6.60541   206.131   
7.2059    212.483   
7.8064    215.674   
8.40689   218.15    
9.00738   221.379   
9.60787   226.595   
10.2084   233.545   
10.8089   238.166   
11.4093   241.645   
12.0098   246.487   
12.6103   249.763   
13.2108   253.668   
13.8113   260.695   
14.4118   268.761   
15.0123   279.147   
15.6128   294.612   
16.2133   306.43    
16.8138   310.486   
17.4143   309.799   
18.0148   307.514   
18.6153   304.935   
19.2157   302.454   
19.8162   299.367   
20.4167   296.049   
21.0172   293.084   
21.6177   290.97    
22.2182   289.424   
22.8187   287.862   
23.4192   286.49    
24.0197   285.177   
24.6202   283.809   
25.2207   282.65    
25.8212   281.787   
26.4216   280.864   
27.0221   279.701   
27.6226   278.416   
28.2231   277.121   
28.8236   275.867   
29.4241   274.698   
30.0246   273.685   
30.6251   272.931   
31.2256   272.512   
31.8261   272.33    
32.4266   272.125   
33.0271   271.72    
33.6276   271.128   
34.228    270.46    
34.8285   269.874   
35.429    269.627   
36.0295   270.015   
36.63     270.851   
37.2305   271.449   
37.831    271.63    
38.4315   271.528   
39.032    271.244   
39.6325   270.838   
40.233    270.352   
40.8335   269.821   
41.4339   269.267   
42.0344   268.706   
42.6349   268.173   
43.2354   267.717   
43.8359   267.322   
44.4364   266.87    
45.0369   266.274   
45.6374   265.562   
46.2379   264.905   
46.8384   264.808   
47.4389   266.049   
48.0394   267.563   
48.6399   268.16    
49.2403   268.422   
49.8408   268.494   
50.4413   268.154   
51.0418   267.287   
51.6423   265.998   
52.2428   264.473   
52.8433   262.855   
53.4438   261.225   
54.0443   259.621   
54.6448   258.055   
55.2453   256.531   
55.8458   255.048   
56.4462   253.603   
57.0467   252.192   
57.6472   250.813   
58.2477   249.462   
58.8482   248.139   
59.4487   246.84    
