#r        v         
0         0         
0.600492  41.3313   
1.20098   70.1809   
1.80148   94.0722   
2.40197   112.07    
3.00246   126.29    
3.60295   139.493   
4.20344   152.057   
4.80394   161.534   
5.40443   171.585   
6.00492   180.749   
6.60541   189.845   
7.2059    199.152   
7.8064    208.972   
8.40689   219.278   
9.00738   229.135   
9.60787   238.656   
10.2084   248.831   
10.8089   256.918   
11.4093   263.773   
12.0098   269.895   
12.6103   275.759   
13.2108   281.848   
13.8113   288.49    
14.4118   293.747   
15.0123   296.88    
15.6128   296.957   
16.2133   294.952   
16.8138   292.139   
17.4143   289.55    
18.0148   288.078   
18.6153   287.464   
19.2157   287.28    
19.8162   286.372   
20.4167   284.974   
21.0172   283.662   
21.6177   282.962   
22.2182   282.601   
22.8187   282.017   
23.4192   281.456   
24.0197   280.815   
24.6202   280.006   
25.2207   279.318   
25.8212   278.855   
26.4216   278.269   
27.0221   277.392   
27.6226   276.351   
28.2231   275.266   
28.8236   274.194   
29.4241   273.184   
30.0246   272.311   
30.6251   271.68    
31.2256   271.371   
31.8261   271.288   
32.4266   271.169   
33.0271   270.841   
33.6276   270.318   
34.228    269.71    
34.8285   269.18    
35.429    268.983   
36.0295   269.418   
36.63     270.297   
37.2305   270.934   
37.831    271.15    
38.4315   271.079   
39.032    270.823   
39.6325   270.443   
40.233    269.98    
40.8335   269.471   
41.4339   268.937   
42.0344   268.394   
42.6349   267.878   
43.2354   267.438   
43.8359   267.057   
44.4364   266.619   
45.0369   266.036   
45.6374   265.335   
46.2379   264.69    
46.8384   264.603   
47.4389   265.855   
48.0394   267.379   
48.6399   267.986   
49.2403   268.256   
49.8408   268.335   
50.4413   268.002   
51.0418   267.141   
51.6423   265.858   
52.2428   264.338   
52.8433   262.726   
53.4438   261.101   
54.0443   259.5     
54.6448   257.939   
55.2453   256.419   
55.8458   254.94    
56.4462   253.498   
57.0467   252.091   
57.6472   250.715   
58.2477   249.368   
58.8482   248.047   
59.4487   246.751   
