#r        v         
0         0         
0.600492  40.0255   
1.20098   70.101    
1.80148   99.6834   
2.40197   122.526   
3.00246   141.628   
3.60295   160.513   
4.20344   174.137   
4.80394   181.474   
5.40443   184.366   
6.00492   186.063   
6.60541   190.687   
7.2059    197.064   
7.8064    203.307   
8.40689   210.277   
9.00738   221.34    
9.60787   239.589   
10.2084   252.767   
10.8089   261.424   
11.4093   269.129   
12.0098   274.356   
12.6103   276.393   
13.2108   277.23    
13.8113   279.637   
14.4118   280.616   
15.0123   281.054   
15.6128   280.956   
16.2133   279.237   
16.8138   276.588   
17.4143   273.935   
18.0148   271.986   
18.6153   271.324   
19.2157   272.256   
19.8162   274.326   
20.4167   276.476   
21.0172   278.172   
21.6177   279.801   
22.2182   281.007   
22.8187   280.937   
23.4192   280.401   
24.0197   279.899   
24.6202   279.34    
25.2207   278.463   
25.8212   277.211   
26.4216   275.712   
27.0221   274.105   
27.6226   272.47    
28.2231   270.843   
28.8236   269.247   
29.4241   267.77    
30.0246   266.775   
30.6251   267.258   
31.2256   269.398   
31.8261   270.275   
32.4266   269.69    
33.0271   268.68    
33.6276   267.681   
34.228    266.846   
34.8285   266.332   
35.429    266.511   
36.0295   267.861   
36.63     269.808   
37.2305   270.847   
37.831    270.806   
38.4315   270.223   
39.032    269.428   
39.6325   268.539   
40.233    267.597   
40.8335   266.656   
41.4339   265.814   
42.0344   265.197   
42.6349   264.862   
43.2354   264.751   
43.8359   264.842   
44.4364   265.233   
45.0369   265.727   
45.6374   265.757   
46.2379   265.278   
46.8384   265.447   
47.4389   268.082   
48.0394   270.718   
48.6399   270.725   
49.2403   269.791   
49.8408   268.951   
50.4413   268.129   
51.0418   266.977   
51.6423   265.442   
52.2428   263.684   
52.8433   261.857   
53.4438   260.053   
54.0443   258.307   
54.6448   256.629   
55.2453   255.016   
55.8458   253.464   
56.4462   251.964   
57.0467   250.511   
57.6472   249.099   
58.2477   247.724   
58.8482   246.383   
59.4487   245.073   
