#r        v         
0         0         
0.600492  44.59     
1.20098   69.0244   
1.80148   92.3244   
2.40197   112.309   
3.00246   131.99    
3.60295   150.992   
4.20344   166.99    
4.80394   181.98    
5.40443   194.503   
6.00492   203.27    
6.60541   209.733   
7.2059    212.824   
7.8064    214.202   
8.40689   216.589   
9.00738   223.262   
9.60787   235.54    
10.2084   247.861   
10.8089   255.899   
11.4093   261.79    
12.0098   265.903   
12.6103   270.006   
13.2108   275.289   
13.8113   279.658   
14.4118   281.064   
15.0123   281.665   
15.6128   282.274   
16.2133   283.179   
16.8138   283.625   
17.4143   282.269   
18.0148   281.283   
18.6153   280.781   
19.2157   280.489   
19.8162   280.252   
20.4167   279.765   
21.0172   279.237   
21.6177   279.076   
22.2182   278.915   
22.8187   278.421   
23.4192   277.956   
24.0197   277.705   
24.6202   277.428   
25.2207   276.806   
25.8212   275.772   
26.4216   274.454   
27.0221   272.997   
27.6226   271.487   
28.2231   269.963   
28.8236   268.451   
29.4241   267.041   
30.0246   266.099   
30.6251   266.628   
31.2256   268.821   
31.8261   269.753   
32.4266   269.212   
33.0271   268.237   
33.6276   267.268   
34.228    266.459   
34.8285   265.968   
35.429    266.169   
36.0295   267.541   
36.63     269.513   
37.2305   270.575   
37.831    270.553   
38.4315   269.987   
39.032    269.206   
39.6325   268.329   
40.233    267.399   
40.8335   266.468   
41.4339   265.635   
42.0344   265.026   
42.6349   264.701   
43.2354   264.6     
43.8359   264.701   
44.4364   265.102   
45.0369   265.603   
45.6374   265.64    
46.2379   265.165   
46.8384   265.34    
47.4389   267.98    
48.0394   270.62    
48.6399   270.63    
49.2403   269.697   
49.8408   268.86    
50.4413   268.04    
51.0418   266.889   
51.6423   265.356   
52.2428   263.599   
52.8433   261.775   
53.4438   259.972   
54.0443   258.227   
54.6448   256.551   
55.2453   254.94    
55.8458   253.39    
56.4462   251.891   
57.0467   250.44    
57.6472   249.03    
58.2477   247.657   
58.8482   246.317   
59.4487   245.008   
