#r        v         
0         0         
0.600492  35.5352   
1.20098   65.0762   
1.80148   92.5815   
2.40197   114.675   
3.00246   130.569   
3.60295   143.308   
4.20344   156.836   
4.80394   173.809   
5.40443   184.782   
6.00492   192.142   
6.60541   198.873   
7.2059    204.31    
7.8064    209.267   
8.40689   217.301   
9.00738   228.101   
9.60787   241.618   
10.2084   253.778   
10.8089   265.479   
11.4093   274.2     
12.0098   279.668   
12.6103   284.077   
13.2108   287.637   
13.8113   292.758   
14.4118   296.392   
15.0123   299.439   
15.6128   300.697   
16.2133   299.249   
16.8138   296.167   
17.4143   292.405   
18.0148   288.817   
18.6153   286.033   
19.2157   284.354   
19.8162   283.399   
20.4167   282.559   
21.0172   282.076   
21.6177   282.146   
22.2182   282.033   
22.8187   281.618   
23.4192   281.182   
24.0197   280.839   
24.6202   280.403   
25.2207   279.608   
25.8212   278.406   
26.4216   276.93    
27.0221   275.326   
27.6226   273.678   
28.2231   272.027   
28.8236   270.397   
29.4241   268.88    
30.0246   267.837   
30.6251   268.264   
31.2256   270.349   
31.8261   271.182   
32.4266   270.559   
33.0271   269.511   
33.6276   268.475   
34.228    267.604   
34.8285   267.054   
35.429    267.197   
36.0295   268.511   
36.63     270.425   
37.2305   271.436   
37.831    271.371   
38.4315   270.766   
39.032    269.95    
39.6325   269.04    
40.233    268.079   
40.8335   267.12    
41.4339   266.261   
42.0344   265.626   
42.6349   265.276   
43.2354   265.149   
43.8359   265.226   
44.4364   265.604   
45.0369   266.084   
45.6374   266.102   
46.2379   265.61    
46.8384   265.767   
47.4389   268.388   
48.0394   271.009   
48.6399   271.006   
49.2403   270.062   
49.8408   269.214   
50.4413   268.383   
51.0418   267.223   
51.6423   265.681   
52.2428   263.916   
52.8433   262.084   
53.4438   260.273   
54.0443   258.521   
54.6448   256.838   
55.2453   255.22    
55.8458   253.663   
56.4462   252.158   
57.0467   250.701   
57.6472   249.284   
58.2477   247.906   
58.8482   246.56    
59.4487   245.246   
