#r        v         
0         0         
0.600492  45.1704   
1.20098   72.6799   
1.80148   97.1969   
2.40197   119.301   
3.00246   138.622   
3.60295   154.046   
4.20344   163.136   
4.80394   172.282   
5.40443   183.443   
6.00492   195.09    
6.60541   209.194   
7.2059    221.479   
7.8064    227.757   
8.40689   233.991   
9.00738   240.271   
9.60787   246.201   
10.2084   251.483   
10.8089   256.949   
11.4093   260.201   
12.0098   262.531   
12.6103   264.423   
13.2108   266.612   
13.8113   271.052   
14.4118   273.792   
15.0123   276.306   
15.6128   278.949   
16.2133   281.221   
16.8138   282.764   
17.4143   283.707   
18.0148   283.922   
18.6153   283.661   
19.2157   284.051   
19.8162   284.254   
20.4167   283.876   
21.0172   283.228   
21.6177   282.826   
22.2182   282.379   
22.8187   281.59    
23.4192   280.837   
24.0197   280.315   
24.6202   279.795   
25.2207   278.961   
25.8212   277.744   
26.4216   276.267   
27.0221   274.67    
27.6226   273.036   
28.2231   271.404   
28.8236   269.797   
29.4241   268.304   
30.0246   267.29    
30.6251   267.749   
31.2256   269.865   
31.8261   270.724   
32.4266   270.123   
33.0271   269.097   
33.6276   268.082   
34.228    267.231   
34.8285   266.702   
35.429    266.864   
36.0295   268.197   
36.63     270.129   
37.2305   271.156   
37.831    271.103   
38.4315   270.51    
39.032    269.705   
39.6325   268.806   
40.233    267.855   
40.8335   266.906   
41.4339   266.055   
42.0344   265.429   
42.6349   265.087   
43.2354   264.968   
43.8359   265.051   
44.4364   265.436   
45.0369   265.922   
45.6374   265.946   
46.2379   265.46    
46.8384   265.623   
47.4389   268.251   
48.0394   270.879   
48.6399   270.882   
49.2403   269.942   
49.8408   269.098   
50.4413   268.271   
51.0418   267.115   
51.6423   265.577   
52.2428   263.815   
52.8433   261.986   
53.4438   260.178   
54.0443   258.429   
54.6448   256.748   
55.2453   255.133   
55.8458   253.578   
56.4462   252.075   
57.0467   250.62    
57.6472   249.206   
58.2477   247.829   
58.8482   246.486   
59.4487   245.173   
