#r        v         
0         42.0904   
0.230189  42.3511   
0.460377  49.8567   
0.690566  71.7167   
0.920754  108.86    
1.15094   145.319   
1.38113   180.208   
1.61132   130.025   
1.84151   179.186   
2.0717    198.046   
2.30189   298.104   
2.53207   356.32    
2.76226   385.394   
2.99245   315.837   
3.22264   293.938   
3.45283   369.975   
3.68302   293.157   
3.91321   364.517   
4.14339   351.623   
4.37358   318.906   
4.60377   338.301   
4.83396   385.136   
5.06415   338.247   
5.29434   458.774   
5.52453   349.094   
5.75472   420.62    
5.9849    387.856   
6.21509   335.423   
6.44528   338.981   
6.67547   522.927   
6.90566   338.544   
7.13585   386.577   
7.36604   346.317   
7.59622   643.853   
7.82641   375.095   
8.0566    334.484   
8.28679   432.933   
8.51698   414.338   
8.74717   525.249   
8.97736   520.224   
9.20754   456.12    
9.43773   417.504   
9.66792   441.751   
9.89811   492.087   
10.1283   593.664   
10.3585   436.659   
10.5887   619.824   
10.8189   544.007   
11.0491   377.656   
11.2792   498.919   
11.5094   544.892   
11.7396   582.122   
11.9698   641.996   
12.2      457.331   
12.4302   677.427   
12.6604   527.965   
12.8906   597.572   
13.1208   580.128   
13.3509   511.562   
13.5811   505.272   
13.8113   625.262   
14.0415   603.656   
14.2717   554.474   
14.5019   573.488   
14.7321   533.432   
14.9623   644.751   
15.1924   440.097   
15.4226   556.665   
15.6528   591.263   
15.883    610.848   
16.1132   569.373   
16.3434   494.639   
16.5736   494.929   
16.8038   602.03    
17.034    453.578   
17.2641   596.431   
17.4943   615.184   
17.7245   469.211   
17.9547   652.22    
18.1849   571.759   
18.4151   578.8     
18.6453   577.37    
18.8755   561.41    
19.1057   551.709   
19.3358   566.839   
19.566    512.164   
19.7962   682.639   
20.0264   612.932   
20.2566   615.567   
20.4868   618.498   
20.717    521.124   
20.9472   561.195   
21.1774   588.483   
21.4075   687.872   
21.6377   766.558   
21.8679   602.29    
22.0981   700.074   
22.3283   615.958   
22.5585   658.665   
22.7887   805.332   
23.0189   783.453   
23.249    770.199   
23.4792   792.974   
23.7094   754.697   
23.9396   1071.26   
24.1698   796.203   
24.4      880.358   
24.6302   795.233   
24.8604   1201.99   
25.0906   1185.63   
25.3207   1076.2    
25.5509   1023.13   
25.7811   1323.38   
26.0113   1253.14   
26.2415   1474.74   
26.4717   1205.71   
26.7019   1459.14   
26.9321   1353.09   
27.1623   1306.1    
27.3924   1374.6    
27.6226   1422.94   
27.8528   1134.43   
28.083    1740.68   
28.3132   1431.29   
28.5434   1412.89   
28.7736   1319.31   
29.0038   1372.85   
29.234    1585.12   
29.4641   1355.9    
29.6943   1567.44   
29.9245   1460.96   
30.1547   1307.77   
30.3849   1207.89   
30.6151   1423.38   
30.8453   1598.41   
31.0755   1233.17   
31.3056   1413.82   
31.5358   1411.98   
31.766    1457.89   
31.9962   1444.52   
32.2264   1122.12   
32.4566   1358.95   
32.6868   1344.83   
32.917    1291.16   
33.1472   1300.05   
33.3773   1357.14   
33.6075   1247.52   
33.8377   1477.6    
34.0679   1388.56   
34.2981   1380.5    
34.5283   1237.28   
34.7585   1262.7    
34.9887   1276.73   
35.2189   1043.07   
35.449    1215.6    
35.6792   1158.32   
35.9094   1031.96   
36.1396   1131.42   
36.3698   1241.59   
36.6      1222      
36.8302   1236.58   
37.0604   1101.56   
37.2906   1191.54   
37.5207   1293.95   
37.7509   1246.8    
