#r        v         
0         0         
0.600492  35.6864   
1.20098   64.7931   
1.80148   93.5305   
2.40197   117.056   
3.00246   137.265   
3.60295   153.273   
4.20344   164.259   
4.80394   173.907   
5.40443   182.651   
6.00492   189.506   
6.60541   195.159   
7.2059    198.61    
7.8064    202.937   
8.40689   215.172   
9.00738   228.509   
9.60787   237.71    
10.2084   241.27    
10.8089   241.459   
11.4093   241.812   
12.0098   244.933   
12.6103   253.16    
13.2108   266.924   
13.8113   280.562   
14.4118   287.697   
15.0123   291.344   
15.6128   295.315   
16.2133   300.637   
16.8138   306.852   
17.4143   307.471   
18.0148   304.587   
18.6153   301.26    
19.2157   298.368   
19.8162   295.189   
20.4167   291.988   
21.0172   289.261   
21.6177   287.443   
22.2182   286.203   
22.8187   284.933   
23.4192   283.831   
24.0197   282.762   
24.6202   281.61    
25.2207   280.645   
25.8212   279.955   
26.4216   279.185   
27.0221   278.158   
27.6226   276.993   
28.2231   275.804   
28.8236   274.646   
29.4241   273.564   
30.0246   272.629   
30.6251   271.947   
31.2256   271.594   
31.8261   271.473   
32.4266   271.323   
33.0271   270.968   
33.6276   270.422   
34.228    269.795   
34.8285   269.248   
35.429    269.036   
36.0295   269.458   
36.63     270.327   
37.2305   270.955   
37.831    271.163   
38.4315   271.085   
39.032    270.824   
39.6325   270.438   
40.233    269.971   
40.8335   269.458   
41.4339   268.921   
42.0344   268.375   
42.6349   267.856   
43.2354   267.415   
43.8359   267.032   
44.4364   266.592   
45.0369   266.008   
45.6374   265.306   
46.2379   264.66    
46.8384   264.572   
47.4389   265.824   
48.0394   267.348   
48.6399   267.954   
49.2403   268.224   
49.8408   268.303   
50.4413   267.97    
51.0418   267.108   
51.6423   265.825   
52.2428   264.305   
52.8433   262.692   
53.4438   261.067   
54.0443   259.466   
54.6448   257.905   
55.2453   256.385   
55.8458   254.906   
56.4462   253.464   
57.0467   252.057   
57.6472   250.681   
58.2477   249.334   
58.8482   248.013   
59.4487   246.717   
