#r        v         
0         0         
0.600492  42.5221   
1.20098   71.3413   
1.80148   95.6368   
2.40197   116.594   
3.00246   134.882   
3.60295   149.52    
4.20344   161.498   
4.80394   169.584   
5.40443   178.596   
6.00492   189.953   
6.60541   199.027   
7.2059    206.963   
7.8064    212.833   
8.40689   217.504   
9.00738   222.862   
9.60787   231.409   
10.2084   244.331   
10.8089   257.574   
11.4093   269.113   
12.0098   278.379   
12.6103   283.046   
13.2108   284.744   
13.8113   285.469   
14.4118   284.897   
15.0123   283.736   
15.6128   282.48    
16.2133   280.92    
16.8138   279.323   
17.4143   278.21    
18.0148   278.254   
18.6153   279.064   
19.2157   280.152   
19.8162   280.337   
20.4167   279.875   
21.0172   279.369   
21.6177   279.362   
22.2182   279.588   
22.8187   279.492   
23.4192   279.336   
24.0197   279.03    
24.6202   278.499   
25.2207   278.043   
25.8212   277.774   
26.4216   277.35    
27.0221   276.607   
27.6226   275.679   
28.2231   274.689   
28.8236   273.697   
29.4241   272.756   
30.0246   271.941   
30.6251   271.361   
31.2256   271.095   
31.8261   271.049   
32.4266   270.962   
33.0271   270.661   
33.6276   270.16    
34.228    269.572   
34.8285   269.058   
35.429    268.876   
36.0295   269.324   
36.63     270.214   
37.2305   270.86    
37.831    271.084   
38.4315   271.019   
39.032    270.769   
39.6325   270.394   
40.233    269.936   
40.8335   269.43    
41.4339   268.9     
42.0344   268.36    
42.6349   267.847   
43.2354   267.409   
43.8359   267.03    
44.4364   266.594   
45.0369   266.012   
45.6374   265.313   
46.2379   264.668   
46.8384   264.582   
47.4389   265.835   
48.0394   267.36    
48.6399   267.967   
49.2403   268.238   
49.8408   268.318   
50.4413   267.986   
51.0418   267.125   
51.6423   265.843   
52.2428   264.324   
52.8433   262.711   
53.4438   261.086   
54.0443   259.486   
54.6448   257.925   
55.2453   256.405   
55.8458   254.926   
56.4462   253.485   
57.0467   252.077   
57.6472   250.701   
58.2477   249.354   
58.8482   248.034   
59.4487   246.738   
