#r        v         
0         0         
0.600492  38.5053   
1.20098   67.0373   
1.80148   90.7039   
2.40197   111.666   
3.00246   130.305   
3.60295   145.098   
4.20344   157.026   
4.80394   168.025   
5.40443   177.363   
6.00492   183.8     
6.60541   188.953   
7.2059    194.609   
7.8064    203.646   
8.40689   216.344   
9.00738   229.549   
9.60787   242.464   
10.2084   254.524   
10.8089   264.056   
11.4093   269.882   
12.0098   274.136   
12.6103   275.911   
13.2108   277.386   
13.8113   279.452   
14.4118   280.844   
15.0123   281.667   
15.6128   282.405   
16.2133   284.19    
16.8138   289.291   
17.4143   291.5     
18.0148   291.789   
18.6153   291.357   
19.2157   290.752   
19.8162   289.297   
20.4167   287.383   
21.0172   285.635   
21.6177   284.58    
22.2182   283.938   
22.8187   283.133   
23.4192   282.396   
24.0197   281.615   
24.6202   280.694   
25.2207   279.917   
25.8212   279.381   
26.4216   278.735   
27.0221   277.809   
27.6226   276.728   
28.2231   275.609   
28.8236   274.509   
29.4241   273.475   
30.0246   272.581   
30.6251   271.932   
31.2256   271.607   
31.8261   271.509   
32.4266   271.378   
33.0271   271.039   
33.6276   270.505   
34.228    269.889   
34.8285   269.35    
35.429    269.145   
36.0295   269.573   
36.63     270.445   
37.2305   271.076   
37.831    271.286   
38.4315   271.21    
39.032    270.95    
39.6325   270.565   
40.233    270.099   
40.8335   269.586   
41.4339   269.048   
42.0344   268.502   
42.6349   267.983   
43.2354   267.541   
43.8359   267.157   
44.4364   266.716   
45.0369   266.13    
45.6374   265.428   
46.2379   264.78    
46.8384   264.691   
47.4389   265.941   
48.0394   267.462   
48.6399   268.067   
49.2403   268.334   
49.8408   268.412   
50.4413   268.077   
51.0418   267.215   
51.6423   265.93    
52.2428   264.409   
52.8433   262.795   
53.4438   261.169   
54.0443   259.568   
54.6448   258.005   
55.2453   256.484   
55.8458   255.004   
56.4462   253.562   
57.0467   252.153   
57.6472   250.776   
58.2477   249.428   
58.8482   248.107   
59.4487   246.81    
