#r        v         
0         0         
0.600492  35.8713   
1.20098   66.7307   
1.80148   93.2989   
2.40197   115.417   
3.00246   132.338   
3.60295   146.726   
4.20344   160.936   
4.80394   172.209   
5.40443   180.324   
6.00492   185.567   
6.60541   191.695   
7.2059    201.841   
7.8064    211.39    
8.40689   217.679   
9.00738   223.708   
9.60787   232.648   
10.2084   241.831   
10.8089   250.553   
11.4093   260.65    
12.0098   270.635   
12.6103   279.435   
13.2108   286.085   
13.8113   291.879   
14.4118   294.994   
15.0123   294.893   
15.6128   292.884   
16.2133   290.038   
16.8138   287.183   
17.4143   285.027   
18.0148   284.245   
18.6153   284.39    
19.2157   284.907   
19.8162   284.565   
20.4167   283.594   
21.0172   282.6     
21.6177   282.141   
22.2182   281.964   
22.8187   281.522   
23.4192   281.071   
24.0197   280.517   
24.6202   279.778   
25.2207   279.149   
25.8212   278.733   
26.4216   278.187   
27.0221   277.343   
27.6226   276.33    
28.2231   275.267   
28.8236   274.214   
29.4241   273.221   
30.0246   272.361   
30.6251   271.742   
31.2256   271.443   
31.8261   271.367   
32.4266   271.255   
33.0271   270.932   
33.6276   270.413   
34.228    269.809   
34.8285   269.281   
35.429    269.086   
36.0295   269.522   
36.63     270.402   
37.2305   271.04    
37.831    271.256   
38.4315   271.185   
39.032    270.929   
39.6325   270.548   
40.233    270.085   
40.8335   269.575   
41.4339   269.041   
42.0344   268.497   
42.6349   267.98    
43.2354   267.539   
43.8359   267.157   
44.4364   266.718   
45.0369   266.134   
45.6374   265.433   
46.2379   264.786   
46.8384   264.698   
47.4389   265.949   
48.0394   267.471   
48.6399   268.076   
49.2403   268.344   
49.8408   268.422   
50.4413   268.088   
51.0418   267.225   
51.6423   265.941   
52.2428   264.42    
52.8433   262.807   
53.4438   261.181   
54.0443   259.58    
54.6448   258.017   
55.2453   256.497   
55.8458   255.017   
56.4462   253.574   
57.0467   252.166   
57.6472   250.789   
58.2477   249.441   
58.8482   248.119   
59.4487   246.823   
