#r        v         
0         0         
0.600492  41.2514   
1.20098   70.1541   
1.80148   94.1454   
2.40197   112.35    
3.00246   126.9     
3.60295   139.899   
4.20344   152.218   
4.80394   161.548   
5.40443   172.067   
6.00492   181.587   
6.60541   190.655   
7.2059    200.436   
7.8064    211.161   
8.40689   221.057   
9.00738   229.856   
9.60787   238.461   
10.2084   248.033   
10.8089   255.816   
11.4093   262.586   
12.0098   269.205   
12.6103   275.032   
13.2108   281.444   
13.8113   288.102   
14.4118   293.041   
15.0123   296.293   
15.6128   296.444   
16.2133   294.552   
16.8138   291.868   
17.4143   289.37    
18.0148   287.947   
18.6153   287.355   
19.2157   287.183   
19.8162   286.283   
20.4167   284.89    
21.0172   283.583   
21.6177   282.888   
22.2182   282.532   
22.8187   281.952   
23.4192   281.395   
24.0197   280.759   
24.6202   279.953   
25.2207   279.269   
25.8212   278.809   
26.4216   278.227   
27.0221   277.352   
27.6226   276.314   
28.2231   275.231   
28.8236   274.161   
29.4241   273.153   
30.0246   272.282   
30.6251   271.654   
31.2256   271.346   
31.8261   271.264   
32.4266   271.147   
33.0271   270.82    
33.6276   270.298   
34.228    269.692   
34.8285   269.162   
35.429    268.966   
36.0295   269.402   
36.63     270.282   
37.2305   270.92    
37.831    271.136   
38.4315   271.066   
39.032    270.811   
39.6325   270.431   
40.233    269.969   
40.8335   269.46    
41.4339   268.926   
42.0344   268.384   
42.6349   267.868   
43.2354   267.429   
43.8359   267.048   
44.4364   266.61    
45.0369   266.027   
45.6374   265.327   
46.2379   264.682   
46.8384   264.596   
47.4389   265.848   
48.0394   267.372   
48.6399   267.979   
49.2403   268.249   
49.8408   268.329   
50.4413   267.996   
51.0418   267.135   
51.6423   265.852   
52.2428   264.333   
52.8433   262.72    
53.4438   261.095   
54.0443   259.495   
54.6448   257.934   
55.2453   256.414   
55.8458   254.935   
56.4462   253.493   
57.0467   252.086   
57.6472   250.71    
58.2477   249.363   
58.8482   248.042   
59.4487   246.747   
