#r        v         
0         0         
0.600492  40.7362   
1.20098   69.7844   
1.80148   94.0806   
2.40197   112.994   
3.00246   128.487   
3.60295   142.294   
4.20344   153.294   
4.80394   162.813   
5.40443   172.957   
6.00492   183.866   
6.60541   196.177   
7.2059    208.237   
7.8064    216.082   
8.40689   222.516   
9.00738   229.14    
9.60787   237.357   
10.2084   245.158   
10.8089   252.122   
11.4093   259.078   
12.0098   266.039   
12.6103   272.827   
13.2108   278.654   
13.8113   285.127   
14.4118   289.606   
15.0123   292.251   
15.6128   294.001   
16.2133   294.088   
16.8138   292.226   
17.4143   289.819   
18.0148   288.272   
18.6153   287.53    
19.2157   287.242   
19.8162   286.263   
20.4167   284.818   
21.0172   283.479   
21.6177   282.766   
22.2182   282.401   
22.8187   281.818   
23.4192   281.262   
24.0197   280.628   
24.6202   279.827   
25.2207   279.148   
25.8212   278.693   
26.4216   278.117   
27.0221   277.248   
27.6226   276.215   
28.2231   275.137   
28.8236   274.072   
29.4241   273.07    
30.0246   272.203   
30.6251   271.579   
31.2256   271.275   
31.8261   271.197   
32.4266   271.084   
33.0271   270.76    
33.6276   270.241   
34.228    269.637   
34.8285   269.111   
35.429    268.917   
36.0295   269.355   
36.63     270.238   
37.2305   270.878   
37.831    271.096   
38.4315   271.028   
39.032    270.774   
39.6325   270.396   
40.233    269.935   
40.8335   269.427   
41.4339   268.895   
42.0344   268.354   
42.6349   267.839   
43.2354   267.401   
43.8359   267.021   
44.4364   266.585   
45.0369   266.003   
45.6374   265.303   
46.2379   264.659   
46.8384   264.573   
47.4389   265.826   
48.0394   267.352   
48.6399   267.959   
49.2403   268.23    
49.8408   268.31    
50.4413   267.978   
51.0418   267.118   
51.6423   265.835   
52.2428   264.316   
52.8433   262.704   
53.4438   261.079   
54.0443   259.479   
54.6448   257.918   
55.2453   256.399   
55.8458   254.92    
56.4462   253.479   
57.0467   252.072   
57.6472   250.696   
58.2477   249.349   
58.8482   248.029   
59.4487   246.734   
