#r        v         
0         67.182    
0.150123  41.882    
0.300246  27.8159   
0.450369  41.2535   
0.600492  57.9929   
0.750615  68.9078   
0.900738  73.4239   
1.05086   70.1058   
1.20098   93.9723   
1.35111   68.8357   
1.50123   227.602   
1.65135   205.821   
1.80148   178.538   
1.9516    181.71    
2.10172   147.464   
2.25184   191.649   
2.40197   178.033   
2.55209   207.216   
2.70221   254.427   
2.85234   280.618   
3.00246   264.054   
3.15258   228.942   
3.30271   283.401   
3.45283   280.591   
3.60295   333.251   
3.75307   327.73    
3.9032    333.885   
4.05332   268.638   
4.20344   304.495   
4.35357   307.734   
4.50369   325.349   
4.65381   306.843   
4.80394   302.188   
4.95406   478.623   
5.10418   424.089   
5.2543    270.243   
5.40443   248.289   
5.55455   403.476   
5.70467   374.407   
5.8548    468.187   
6.00492   487.217   
6.15504   430.236   
6.30517   323.341   
6.45529   522.624   
6.60541   481.951   
6.75553   435.713   
6.90566   469.09    
7.05578   482.25    
7.2059    435.417   
7.35603   317.006   
7.50615   522.675   
7.65627   432.395   
7.8064    486.874   
7.95652   564.393   
8.10664   432.964   
8.25676   556.201   
8.40689   353.939   
8.55701   518.303   
8.70713   468.349   
8.85726   412.192   
9.00738   430.473   
9.1575    566.418   
9.30763   548.609   
9.45775   510.897   
9.60787   602.327   
9.75799   520.02    
9.90812   492.983   
10.0582   433.31    
10.2084   684.219   
10.3585   575.51    
10.5086   578.869   
10.6587   679.107   
10.8089   539.251   
10.959    559.5     
11.1091   555.727   
11.2592   590.022   
11.4093   740.538   
11.5595   661.307   
11.7096   599.899   
11.8597   608.279   
12.0098   704.333   
12.16     539.264   
12.3101   771.737   
12.4602   564.481   
12.6103   516.797   
12.7605   537.497   
12.9106   927.935   
13.0607   865.443   
13.2108   662.608   
13.3609   568.256   
13.5111   704.158   
13.6612   641.82    
13.8113   634.631   
13.9614   989.157   
14.1116   911.469   
14.2617   751.162   
14.4118   980.205   
14.5619   743.733   
14.7121   834.017   
14.8622   1020.62   
15.0123   888.171   
15.1624   929.145   
15.3125   1054.66   
15.4627   846.505   
15.6128   1234.44   
15.7629   721.707   
15.913    691.765   
16.0632   755.071   
16.2133   1287.25   
16.3634   1065.39   
16.5135   920.571   
16.6637   874.888   
16.8138   1240      
16.9639   1174.54   
17.114    1084.46   
17.2641   1211.43   
17.4143   1068.19   
17.5644   1026.88   
17.7145   963.787   
17.8646   1254.94   
18.0148   1117.95   
18.1649   989.833   
18.315    1181.76   
18.4651   982.509   
18.6153   1037.51   
18.7654   1146.32   
18.9155   1325.09   
19.0656   1085.39   
19.2157   1346.12   
19.3659   1631.48   
19.516    1074.55   
19.6661   1219.69   
19.8162   1049.05   
19.9664   1490.67   
20.1165   1216.43   
20.2666   1314.09   
20.4167   1225.13   
20.5669   1303.53   
20.717    1347.83   
20.8671   1128.22   
21.0172   1065.54   
21.1673   1225.24   
21.3175   1287.36   
21.4676   883.407   
21.6177   1191.13   
21.7678   1264.91   
21.918    1286.07   
22.0681   1095.83   
22.2182   1412.57   
22.3683   1397.39   
22.5184   1345.7    
22.6686   1197.32   
22.8187   1282.5    
22.9688   1127.78   
23.1189   1199.76   
23.2691   1153.04   
23.4192   1423.69   
23.5693   1246.04   
23.7194   1402.78   
23.8696   1198.46   
24.0197   1338.17   
24.1698   1541.72   
24.3199   1491.27   
24.47     1622.06   
24.6202   1282.2    
24.7703   1537.77   
24.9204   1302.91   
25.0705   1420.33   
25.2207   1505.4    
25.3708   1365.44   
25.5209   1522      
25.671    1417.73   
25.8212   1409.14   
25.9713   1504.69   
26.1214   1336.01   
26.2715   1477.66   
26.4216   1387.51   
26.5718   1554.86   
26.7219   1498.42   
26.872    1371.24   
27.0221   1548.16   
27.1723   1392.55   
27.3224   1297.2    
27.4725   1458.41   
27.6226   1391.36   
27.7728   1383.62   
27.9229   1395.93   
28.073    1444.27   
28.2231   1379.84   
28.3732   1405.45   
28.5234   1310.97   
28.6735   1456.71   
28.8236   1455.49   
28.9737   1312.31   
29.1239   1329.97   
29.274    1287.21   
29.4241   1385.16   
29.5742   1361.06   
29.7244   1229.71   
29.8745   1224.04   
30.0246   1101.68   
30.1747   1252.52   
30.3248   1228.6    
30.475    1381.99   
30.6251   1311.75   
30.7752   1185.39   
30.9253   1395.94   
31.0755   1158.45   
31.2256   1203.54   
31.3757   1167.73   
31.5258   1246.49   
31.676    1273.25   
31.8261   1265.66   
31.9762   1258.09   
32.1263   1202.82   
32.2764   1137.77   
32.4266   1148.78   
32.5767   1187.45   
32.7268   1345.63   
32.8769   1227.82   
33.0271   1240.89   
33.1772   1213.55   
33.3273   1259.66   
33.4774   1178.99   
33.6276   1195.06   
33.7777   1164.37   
33.9278   1309.29   
34.0779   1166.45   
34.228    1095.12   
34.3782   1042.49   
34.5283   1225.13   
34.6784   1173.86   
34.8285   1104.17   
34.9787   1255.62   
35.1288   1214.26   
35.2789   1159.47   
35.429    1159.95   
35.5792   1110.06   
35.7293   1161.64   
35.8794   1078.29   
36.0295   1101.25   
36.1796   1131.9    
36.3298   1192.95   
36.4799   1038.26   
36.63     1122.36   
36.7801   1107.89   
36.9303   898.249   
37.0804   1087.97   
37.2305   943.895   
37.3806   1051.02   
37.5307   1142.61   
37.6809   1097.35   
37.831    1027.53   
37.9811   1154.82   
38.1312   1011.64   
38.2814   1061.24   
38.4315   1081.36   
38.5816   999.604   
38.7317   1053.63   
38.8819   1078.65   
39.032    1103.73   
39.1821   1074.39   
39.3322   945.862   
39.4823   1117.83   
39.6325   1067.71   
39.7826   1050.3    
39.9327   1004.21   
40.0828   954.624   
40.233    986.797   
40.3831   985.471   
40.5332   968.912   
40.6833   981.132   
40.8335   958.8     
40.9836   1072.93   
41.1337   994.4     
41.2838   1035.96   
41.4339   1018.72   
41.5841   1036.53   
41.7342   1027.47   
41.8843   1041.48   
42.0344   1043.07   
42.1846   1042.6    
42.3347   996.208   
42.4848   876.843   
42.6349   988.991   
42.7851   981.665   
42.9352   981.469   
43.0853   950.395   
43.2354   973.003   
43.3855   964.707   
43.5357   917.68    
43.6858   984.852   
43.8359   942.276   
43.986    924.405   
44.1362   938.252   
44.2863   842.586   
44.4364   904.905   
44.5865   949.734   
44.7367   836.611   
44.8868   823.889   
45.0369   955.444   
45.187    973.588   
45.3371   980.02    
45.4873   929.946   
45.6374   970.452   
45.7875   756.293   
45.9376   919.42    
46.0878   914.873   
46.2379   839.071   
46.388    906.706   
46.5381   883.377   
46.6883   823.049   
46.8384   871.371   
46.9885   846.555   
47.1386   926.168   
47.2887   860.605   
47.4389   782.357   
47.589    854.952   
47.7391   876.332   
47.8892   913.16    
48.0394   875.515   
48.1895   835.842   
48.3396   785.678   
48.4897   864.2     
48.6399   819.694   
48.79     806.945   
48.9401   891.475   
49.0902   775.638   
49.2403   785.408   
49.3905   928.41    
49.5406   785.872   
49.6907   830.488   
49.8408   793.545   
49.991    845.546   
