#r        v         
0         0         
0.600492  30.6552   
1.20098   59.4595   
1.80148   86.9963   
2.40197   112.373   
3.00246   134.006   
3.60295   149.017   
4.20344   161.397   
4.80394   175.858   
5.40443   187.901   
6.00492   194.371   
6.60541   197.506   
7.2059    198.249   
7.8064    200.063   
8.40689   204.344   
9.00738   212.244   
9.60787   224.019   
10.2084   238.334   
10.8089   252.152   
11.4093   264.519   
12.0098   273.148   
12.6103   282.512   
13.2108   291.469   
13.8113   299.942   
14.4118   304.481   
15.0123   304.576   
15.6128   302.202   
16.2133   298.705   
16.8138   294.975   
17.4143   291.762   
18.0148   289.838   
18.6153   288.888   
19.2157   288.427   
19.8162   287.299   
20.4167   285.738   
21.0172   284.305   
21.6177   283.51    
22.2182   283.077   
22.8187   282.439   
23.4192   281.84    
24.0197   281.174   
24.6202   280.345   
25.2207   279.641   
25.8212   279.164   
26.4216   278.569   
27.0221   277.683   
27.6226   276.635   
28.2231   275.542   
28.8236   274.464   
29.4241   273.448   
30.0246   272.569   
30.6251   271.933   
31.2256   271.617   
31.8261   271.528   
32.4266   271.403   
33.0271   271.07    
33.6276   270.541   
34.228    269.929   
34.8285   269.394   
35.429    269.191   
36.0295   269.621   
36.63     270.495   
37.2305   271.128   
37.831    271.34    
38.4315   271.265   
39.032    271.006   
39.6325   270.621   
40.233    270.155   
40.8335   269.642   
41.4339   269.104   
42.0344   268.557   
42.6349   268.038   
43.2354   267.595   
43.8359   267.21    
44.4364   266.769   
45.0369   266.184   
45.6374   265.481   
46.2379   264.833   
46.8384   264.743   
47.4389   265.992   
48.0394   267.512   
48.6399   268.115   
49.2403   268.382   
49.8408   268.458   
50.4413   268.123   
51.0418   267.259   
51.6423   265.973   
52.2428   264.452   
52.8433   262.837   
53.4438   261.21    
54.0443   259.608   
54.6448   258.045   
55.2453   256.523   
55.8458   255.043   
56.4462   253.599   
57.0467   252.19    
57.6472   250.813   
58.2477   249.464   
58.8482   248.142   
59.4487   246.845   
