#r        v         
0         0         
0.600492  40.8593   
1.20098   70.1921   
1.80148   95.4828   
2.40197   118.586   
3.00246   135.995   
3.60295   148.372   
4.20344   159.935   
4.80394   173.32    
5.40443   187.389   
6.00492   198.46    
6.60541   208.894   
7.2059    214.824   
7.8064    217.528   
8.40689   219.044   
9.00738   220.911   
9.60787   224.513   
10.2084   231.236   
10.8089   236.813   
11.4093   240.394   
12.0098   245.681   
12.6103   250.849   
13.2108   254.752   
13.8113   259.442   
14.4118   264.935   
15.0123   272.229   
15.6128   282.562   
16.2133   294.132   
16.8138   302.187   
17.4143   306.628   
18.0148   307.356   
18.6153   306.244   
19.2157   304.282   
19.8162   301.18    
20.4167   297.612   
21.0172   294.34    
21.6177   291.944   
22.2182   290.164   
22.8187   288.42    
23.4192   286.908   
24.0197   285.488   
24.6202   284.039   
25.2207   282.82    
25.8212   281.912   
26.4216   280.954   
27.0221   279.765   
27.6226   278.46    
28.2231   277.15    
28.8236   275.884   
29.4241   274.707   
30.0246   273.688   
30.6251   272.929   
31.2256   272.505   
31.8261   272.321   
32.4266   272.113   
33.0271   271.707   
33.6276   271.114   
34.228    270.445   
34.8285   269.859   
35.429    269.611   
36.0295   269.999   
36.63     270.834   
37.2305   271.432   
37.831    271.613   
38.4315   271.511   
39.032    271.228   
39.6325   270.821   
40.233    270.336   
40.8335   269.805   
41.4339   269.252   
42.0344   268.691   
42.6349   268.158   
43.2354   267.703   
43.8359   267.308   
44.4364   266.856   
45.0369   266.26    
45.6374   265.549   
46.2379   264.892   
46.8384   264.795   
47.4389   266.036   
48.0394   267.551   
48.6399   268.148   
49.2403   268.411   
49.8408   268.483   
50.4413   268.143   
51.0418   267.276   
51.6423   265.988   
52.2428   264.463   
52.8433   262.845   
53.4438   261.216   
54.0443   259.611   
54.6448   258.046   
55.2453   256.522   
55.8458   255.039   
56.4462   253.594   
57.0467   252.184   
57.6472   250.804   
58.2477   249.454   
58.8482   248.131   
59.4487   246.832   
