#r        v         
0         0         
0.600492  43.1353   
1.20098   67.7244   
1.80148   91.6571   
2.40197   110.456   
3.00246   126.443   
3.60295   140.75    
4.20344   153.473   
4.80394   167.616   
5.40443   188.08    
6.00492   211.059   
6.60541   228.753   
7.2059    242.341   
7.8064    248.744   
8.40689   249.916   
9.00738   248.014   
9.60787   245.6     
10.2084   243.62    
10.8089   242.379   
11.4093   242.727   
12.0098   244.642   
12.6103   246.621   
13.2108   251.503   
13.8113   260.021   
14.4118   266.198   
15.0123   271.076   
15.6128   274.646   
16.2133   276.814   
16.8138   278.653   
17.4143   280.574   
18.0148   282.34    
18.6153   284.013   
19.2157   286.203   
19.8162   287.24    
20.4167   287.422   
21.0172   287.084   
21.6177   286.465   
22.2182   285.633   
22.8187   284.458   
23.4192   283.361   
24.0197   282.541   
24.6202   281.762   
25.2207   280.705   
25.8212   279.294   
26.4216   277.646   
27.0221   275.899   
27.6226   274.132   
28.2231   272.379   
28.8236   270.664   
29.4241   269.072   
30.0246   267.963   
30.6251   268.333   
31.2256   270.374   
31.8261   271.179   
32.4266   270.531   
33.0271   269.461   
33.6276   268.406   
34.228    267.518   
34.8285   266.955   
35.429    267.087   
36.0295   268.393   
36.63     270.304   
37.2305   271.312   
37.831    271.245   
38.4315   270.638   
39.032    269.821   
39.6325   268.91    
40.233    267.948   
40.8335   266.989   
41.4339   266.129   
42.0344   265.495   
42.6349   265.146   
43.2354   265.022   
43.8359   265.102   
44.4364   265.483   
45.0369   265.965   
45.6374   265.985   
46.2379   265.495   
46.8384   265.654   
47.4389   268.278   
48.0394   270.901   
48.6399   270.899   
49.2403   269.956   
49.8408   269.109   
50.4413   268.279   
51.0418   267.12    
51.6423   265.579   
52.2428   263.814   
52.8433   261.983   
53.4438   260.174   
54.0443   258.423   
54.6448   256.741   
55.2453   255.124   
55.8458   253.568   
56.4462   252.065   
57.0467   250.608   
57.6472   249.194   
58.2477   247.816   
58.8482   246.472   
59.4487   245.159   
