#r        v         
0         0         
0.600492  35.6491   
1.20098   66.5402   
1.80148   93.3384   
2.40197   115.69    
3.00246   132.542   
3.60295   146.776   
4.20344   160.982   
4.80394   172.744   
5.40443   180.67    
6.00492   186.137   
6.60541   191.867   
7.2059    200.857   
7.8064    211.923   
8.40689   218.576   
9.00738   223.787   
9.60787   232.817   
10.2084   242.541   
10.8089   250.21    
11.4093   259.82    
12.0098   270.401   
12.6103   279.594   
13.2108   285.904   
13.8113   291.037   
14.4118   294.94    
15.0123   295.346   
15.6128   293.483   
16.2133   290.595   
16.8138   287.632   
17.4143   285.331   
18.0148   284.391   
18.6153   284.394   
19.2157   284.807   
19.8162   284.412   
20.4167   283.427   
21.0172   282.442   
21.6177   282       
22.2182   281.843   
22.8187   281.419   
23.4192   280.984   
24.0197   280.445   
24.6202   279.718   
25.2207   279.098   
25.8212   278.691   
26.4216   278.152   
27.0221   277.313   
27.6226   276.305   
28.2231   275.246   
28.8236   274.197   
29.4241   273.206   
30.0246   272.349   
30.6251   271.732   
31.2256   271.433   
31.8261   271.359   
32.4266   271.248   
33.0271   270.926   
33.6276   270.408   
34.228    269.805   
34.8285   269.278   
35.429    269.083   
36.0295   269.52    
36.63     270.4     
37.2305   271.038   
37.831    271.255   
38.4315   271.184   
39.032    270.929   
39.6325   270.548   
40.233    270.085   
40.8335   269.576   
41.4339   269.041   
42.0344   268.498   
42.6349   267.981   
43.2354   267.54    
43.8359   267.158   
44.4364   266.719   
45.0369   266.135   
45.6374   265.434   
46.2379   264.788   
46.8384   264.699   
47.4389   265.95    
48.0394   267.472   
48.6399   268.077   
49.2403   268.346   
49.8408   268.423   
50.4413   268.089   
51.0418   267.227   
51.6423   265.942   
52.2428   264.422   
52.8433   262.808   
53.4438   261.182   
54.0443   259.581   
54.6448   258.019   
55.2453   256.498   
55.8458   255.018   
56.4462   253.575   
57.0467   252.167   
57.6472   250.79    
58.2477   249.442   
58.8482   248.121   
59.4487   246.824   
