#r        v         
0         0         
0.600492  31.0569   
1.20098   59.8891   
1.80148   86.2917   
2.40197   109.184   
3.00246   128.006   
3.60295   145.722   
4.20344   159.281   
4.80394   171.48    
5.40443   185.479   
6.00492   198.862   
6.60541   206.793   
7.2059    209.227   
7.8064    209.699   
8.40689   210.816   
9.00738   215.152   
9.60787   226.216   
10.2084   241.599   
10.8089   254.228   
11.4093   265.914   
12.0098   277.313   
12.6103   281.966   
13.2108   283.956   
13.8113   285.671   
14.4118   288.812   
15.0123   295.412   
15.6128   300.184   
16.2133   300.43    
16.8138   298.187   
17.4143   295.132   
18.0148   292.803   
18.6153   291.318   
19.2157   290.371   
19.8162   288.855   
20.4167   286.993   
21.0172   285.327   
21.6177   284.351   
22.2182   283.776   
22.8187   283.028   
23.4192   282.341   
24.0197   281.603   
24.6202   280.717   
25.2207   279.966   
25.8212   279.45    
26.4216   278.822   
27.0221   277.909   
27.6226   276.837   
28.2231   275.725   
28.8236   274.629   
29.4241   273.598   
30.0246   272.706   
30.6251   272.057   
31.2256   271.731   
31.8261   271.632   
32.4266   271.499   
33.0271   271.158   
33.6276   270.622   
34.228    270.004   
34.8285   269.463   
35.429    269.256   
36.0295   269.681   
36.63     270.551   
37.2305   271.18    
37.831    271.388   
38.4315   271.31    
39.032    271.048   
39.6325   270.66    
40.233    270.192   
40.8335   269.676   
41.4339   269.137   
42.0344   268.588   
42.6349   268.067   
43.2354   267.622   
43.8359   267.236   
44.4364   266.794   
45.0369   266.206   
45.6374   265.502   
46.2379   264.853   
46.8384   264.762   
47.4389   266.01    
48.0394   267.529   
48.6399   268.132   
49.2403   268.397   
49.8408   268.473   
50.4413   268.136   
51.0418   267.272   
51.6423   265.986   
52.2428   264.463   
52.8433   262.848   
53.4438   261.221   
54.0443   259.618   
54.6448   258.054   
55.2453   256.533   
55.8458   255.051   
56.4462   253.608   
57.0467   252.198   
57.6472   250.821   
58.2477   249.471   
58.8482   248.149   
59.4487   246.851   
