#r        v         
0         0         
0.600492  39.2922   
1.20098   68.7187   
1.80148   94.9546   
2.40197   117.294   
3.00246   136.968   
3.60295   152.04    
4.20344   162.074   
4.80394   171.647   
5.40443   179.524   
6.00492   185.07    
6.60541   192.016   
7.2059    202.35    
7.8064    214.523   
8.40689   223.124   
9.00738   226.765   
9.60787   230.736   
10.2084   236.922   
10.8089   245.936   
11.4093   256.593   
12.0098   264.934   
12.6103   271.126   
13.2108   276.795   
13.8113   284.459   
14.4118   291.873   
15.0123   295.236   
15.6128   295.741   
16.2133   294.387   
16.8138   292.134   
17.4143   289.91    
18.0148   288.626   
18.6153   288.072   
19.2157   287.815   
19.8162   286.78    
20.4167   285.262   
21.0172   283.848   
21.6177   283.057   
22.2182   282.623   
22.8187   281.985   
23.4192   281.388   
24.0197   280.725   
24.6202   279.901   
25.2207   279.202   
25.8212   278.732   
26.4216   278.144   
27.0221   277.266   
27.6226   276.226   
28.2231   275.142   
28.8236   274.072   
29.4241   273.065   
30.0246   272.195   
30.6251   271.569   
31.2256   271.263   
31.8261   271.184   
32.4266   271.07    
33.0271   270.746   
33.6276   270.226   
34.228    269.622   
34.8285   269.095   
35.429    268.901   
36.0295   269.34    
36.63     270.223   
37.2305   270.863   
37.831    271.082   
38.4315   271.013   
39.032    270.76    
39.6325   270.381   
40.233    269.921   
40.8335   269.413   
41.4339   268.881   
42.0344   268.34    
42.6349   267.825   
43.2354   267.387   
43.8359   267.007   
44.4364   266.571   
45.0369   265.989   
45.6374   265.289   
46.2379   264.645   
46.8384   264.559   
47.4389   265.812   
48.0394   267.338   
48.6399   267.945   
49.2403   268.216   
49.8408   268.296   
50.4413   267.964   
51.0418   267.104   
51.6423   265.821   
52.2428   264.302   
52.8433   262.69    
53.4438   261.065   
54.0443   259.465   
54.6448   257.904   
55.2453   256.385   
55.8458   254.906   
56.4462   253.465   
57.0467   252.058   
57.6472   250.682   
58.2477   249.335   
58.8482   248.015   
59.4487   246.719   
