#r        v         
0         0         
0.600492  39.8146   
1.20098   69.6713   
1.80148   93.6036   
2.40197   112.187   
3.00246   128.025   
3.60295   142.803   
4.20344   156.625   
4.80394   172.871   
5.40443   182.18    
6.00492   187.397   
6.60541   193.133   
7.2059    200.019   
7.8064    207.504   
8.40689   217.15    
9.00738   228.032   
9.60787   236.858   
10.2084   243.333   
10.8089   247.662   
11.4093   248.882   
12.0098   250.259   
12.6103   257.258   
13.2108   271.382   
13.8113   289.631   
14.4118   302.288   
15.0123   307.486   
15.6128   308.242   
16.2133   306.27    
16.8138   303.039   
17.4143   299.737   
18.0148   297.396   
18.6153   295.874   
19.2157   294.769   
19.8162   293.013   
20.4167   290.871   
21.0172   288.902   
21.6177   287.611   
22.2182   286.729   
22.8187   285.695   
23.4192   284.746   
24.0197   283.77    
24.6202   282.669   
25.2207   281.722   
25.8212   281.03    
26.4216   280.244   
27.0221   279.192   
27.6226   277.996   
28.2231   276.773   
28.8236   275.578   
29.4241   274.458   
30.0246   273.485   
30.6251   272.765   
31.2256   272.373   
31.8261   272.215   
32.4266   272.029   
33.0271   271.64    
33.6276   271.062   
34.228    270.405   
34.8285   269.83    
35.429    269.591   
36.0295   269.987   
36.63     270.829   
37.2305   271.433   
37.831    271.619   
38.4315   271.521   
39.032    271.241   
39.6325   270.837   
40.233    270.354   
40.8335   269.825   
41.4339   269.273   
42.0344   268.713   
42.6349   268.181   
43.2354   267.727   
43.8359   267.332   
44.4364   266.882   
45.0369   266.287   
45.6374   265.575   
46.2379   264.92    
46.8384   264.822   
47.4389   266.064   
48.0394   267.578   
48.6399   268.175   
49.2403   268.437   
49.8408   268.509   
50.4413   268.169   
51.0418   267.301   
51.6423   266.013   
52.2428   264.488   
52.8433   262.87    
53.4438   261.24    
54.0443   259.635   
54.6448   258.07    
55.2453   256.546   
55.8458   255.063   
56.4462   253.617   
57.0467   252.206   
57.6472   250.827   
58.2477   249.476   
58.8482   248.153   
59.4487   246.854   
