#r        v         
0         0         
0.600492  38.2704   
1.20098   67.9322   
1.80148   94.7164   
2.40197   117.878   
3.00246   137.803   
3.60295   152.087   
4.20344   162.261   
4.80394   172.921   
5.40443   180.813   
6.00492   185.604   
6.60541   190.774   
7.2059    199.197   
7.8064    211.519   
8.40689   222.086   
9.00738   227.294   
9.60787   231.393   
10.2084   235.781   
10.8089   242.325   
11.4093   251.794   
12.0098   261.306   
12.6103   268.306   
13.2108   275.886   
13.8113   282.953   
14.4118   289.942   
15.0123   296.175   
15.6128   299.222   
16.2133   298.967   
16.8138   297.02    
17.4143   294.586   
18.0148   292.794   
18.6153   291.623   
19.2157   290.765   
19.8162   289.21    
20.4167   287.261   
21.0172   285.492   
21.6177   284.411   
22.2182   283.742   
22.8187   282.915   
23.4192   282.164   
24.0197   281.376   
24.6202   280.449   
25.2207   279.666   
25.8212   279.126   
26.4216   278.479   
27.0221   277.553   
27.6226   276.473   
28.2231   275.354   
28.8236   274.256   
29.4241   273.224   
30.0246   272.333   
30.6251   271.689   
31.2256   271.368   
31.8261   271.275   
32.4266   271.149   
33.0271   270.815   
33.6276   270.287   
34.228    269.675   
34.8285   269.142   
35.429    268.942   
36.0295   269.376   
36.63     270.254   
37.2305   270.891   
37.831    271.106   
38.4315   271.035   
39.032    270.779   
39.6325   270.398   
40.233    269.935   
40.8335   269.426   
41.4339   268.892   
42.0344   268.35    
42.6349   267.834   
43.2354   267.395   
43.8359   267.014   
44.4364   266.576   
45.0369   265.994   
45.6374   265.294   
46.2379   264.649   
46.8384   264.562   
47.4389   265.815   
48.0394   267.34    
48.6399   267.948   
49.2403   268.218   
49.8408   268.298   
50.4413   267.965   
51.0418   267.105   
51.6423   265.822   
52.2428   264.302   
52.8433   262.69    
53.4438   261.065   
54.0443   259.465   
54.6448   257.904   
55.2453   256.384   
55.8458   254.905   
56.4462   253.464   
57.0467   252.057   
57.6472   250.681   
58.2477   249.334   
58.8482   248.014   
59.4487   246.718   
