#r        v         
0         0         
0.600492  40.0921   
1.20098   68.0098   
1.80148   96.4329   
2.40197   116.816   
3.00246   136.189   
3.60295   154.696   
4.20344   171.472   
4.80394   187.813   
5.40443   201.353   
6.00492   210.042   
6.60541   216.717   
7.2059    223.641   
7.8064    229.214   
8.40689   232.718   
9.00738   236.719   
9.60787   242.375   
10.2084   248.622   
10.8089   253.652   
11.4093   256.654   
12.0098   258.403   
12.6103   259.211   
13.2108   261.521   
13.8113   267.82    
14.4118   274.672   
15.0123   280.253   
15.6128   283.698   
16.2133   283.382   
16.8138   281.044   
17.4143   278.599   
18.0148   277.274   
18.6153   276.808   
19.2157   277.277   
19.8162   278.089   
20.4167   278.2     
21.0172   277.82    
21.6177   277.568   
22.2182   277.393   
22.8187   277.687   
23.4192   278.138   
24.0197   278.112   
24.6202   277.994   
25.2207   277.566   
25.8212   276.658   
26.4216   275.344   
27.0221   273.798   
27.6226   272.156   
28.2231   270.492   
28.8236   268.851   
29.4241   267.33    
30.0246   266.295   
30.6251   266.746   
31.2256   268.871   
31.8261   269.742   
32.4266   269.153   
33.0271   268.139   
33.6276   267.138   
34.228    266.303   
34.8285   265.791   
35.429    265.975   
36.0295   267.335   
36.63     269.296   
37.2305   270.349   
37.831    270.32    
38.4315   269.748   
39.032    268.962   
39.6325   268.082   
40.233    267.149   
40.8335   266.217   
41.4339   265.383   
42.0344   264.775   
42.6349   264.45    
43.2354   264.35    
43.8359   264.453   
44.4364   264.856   
45.0369   265.36    
45.6374   265.399   
46.2379   264.927   
46.8384   265.105   
47.4389   267.751   
48.0394   270.396   
48.6399   270.409   
49.2403   269.479   
49.8408   268.645   
50.4413   267.827   
51.0418   266.679   
51.6423   265.148   
52.2428   263.393   
52.8433   261.57    
53.4438   259.769   
54.0443   258.027   
54.6448   256.352   
55.2453   254.744   
55.8458   253.195   
56.4462   251.699   
57.0467   250.249   
57.6472   248.841   
58.2477   247.47    
58.8482   246.132   
59.4487   244.825   
