#r        v         
0         0         
0.600492  39.6549   
1.20098   66.2205   
1.80148   91.2184   
2.40197   113.407   
3.00246   129.4     
3.60295   142.042   
4.20344   153.427   
4.80394   163.013   
5.40443   170.823   
6.00492   179.43    
6.60541   189.782   
7.2059    202.477   
7.8064    215.093   
8.40689   224.706   
9.00738   232.753   
9.60787   241.658   
10.2084   249.346   
10.8089   254.681   
11.4093   258.855   
12.0098   262.034   
12.6103   264.545   
13.2108   267.638   
13.8113   273.805   
14.4118   282.093   
15.0123   291.097   
15.6128   297.379   
16.2133   299.048   
16.8138   297.503   
17.4143   294.873   
18.0148   292.825   
18.6153   291.502   
19.2157   290.651   
19.8162   289.179   
20.4167   287.318   
21.0172   285.628   
21.6177   284.618   
22.2182   284.004   
22.8187   283.216   
23.4192   282.487   
24.0197   281.709   
24.6202   280.786   
25.2207   280.003   
25.8212   279.461   
26.4216   278.808   
27.0221   277.874   
27.6226   276.786   
28.2231   275.66    
28.8236   274.552   
29.4241   273.512   
30.0246   272.612   
30.6251   271.958   
31.2256   271.628   
31.8261   271.526   
32.4266   271.391   
33.0271   271.048   
33.6276   270.511   
34.228    269.892   
34.8285   269.351   
35.429    269.144   
36.0295   269.57    
36.63     270.44    
37.2305   271.07    
37.831    271.279   
38.4315   271.202   
39.032    270.94    
39.6325   270.554   
40.233    270.087   
40.8335   269.573   
41.4339   269.035   
42.0344   268.489   
42.6349   267.969   
43.2354   267.526   
43.8359   267.142   
44.4364   266.701   
45.0369   266.115   
45.6374   265.412   
46.2379   264.764   
46.8384   264.675   
47.4389   265.925   
48.0394   267.446   
48.6399   268.051   
49.2403   268.319   
49.8408   268.396   
50.4413   268.062   
51.0418   267.199   
51.6423   265.915   
52.2428   264.394   
52.8433   262.78    
53.4438   261.154   
54.0443   259.552   
54.6448   257.99    
55.2453   256.469   
55.8458   254.989   
56.4462   253.546   
57.0467   252.138   
57.6472   250.761   
58.2477   249.413   
58.8482   248.092   
59.4487   246.795   
