#r        v         
0         0         
0.600492  34.6615   
1.20098   65.3668   
1.80148   92.4045   
2.40197   115.845   
3.00246   133.085   
3.60295   146.848   
4.20344   162.371   
4.80394   175.572   
5.40443   183.226   
6.00492   188.872   
6.60541   193.974   
7.2059    200.357   
7.8064    209.103   
8.40689   218.066   
9.00738   226.035   
9.60787   233.869   
10.2084   243.088   
10.8089   253.424   
11.4093   262.118   
12.0098   268.938   
12.6103   276.171   
13.2108   284.812   
13.8113   291.686   
14.4118   294.712   
15.0123   295.196   
15.6128   293.931   
16.2133   291.393   
16.8138   288.512   
17.4143   286.123   
18.0148   285.001   
18.6153   284.795   
19.2157   285.013   
19.8162   284.467   
20.4167   283.388   
21.0172   282.354   
21.6177   281.891   
22.2182   281.73    
22.8187   281.311   
23.4192   280.888   
24.0197   280.363   
24.6202   279.649   
25.2207   279.041   
25.8212   278.644   
26.4216   278.114   
27.0221   277.283   
27.6226   276.28    
28.2231   275.227   
28.8236   274.182   
29.4241   273.195   
30.0246   272.341   
30.6251   271.726   
31.2256   271.43    
31.8261   271.358   
32.4266   271.248   
33.0271   270.928   
33.6276   270.411   
34.228    269.808   
34.8285   269.282   
35.429    269.088   
36.0295   269.526   
36.63     270.406   
37.2305   271.045   
37.831    271.262   
38.4315   271.192   
39.032    270.937   
39.6325   270.556   
40.233    270.093   
40.8335   269.584   
41.4339   269.049   
42.0344   268.506   
42.6349   267.989   
43.2354   267.548   
43.8359   267.166   
44.4364   266.727   
45.0369   266.143   
45.6374   265.442   
46.2379   264.795   
46.8384   264.707   
47.4389   265.958   
48.0394   267.48    
48.6399   268.085   
49.2403   268.353   
49.8408   268.431   
50.4413   268.096   
51.0418   267.234   
51.6423   265.949   
52.2428   264.428   
52.8433   262.815   
53.4438   261.188   
54.0443   259.587   
54.6448   258.025   
55.2453   256.504   
55.8458   255.024   
56.4462   253.581   
57.0467   252.173   
57.6472   250.796   
58.2477   249.448   
58.8482   248.126   
59.4487   246.83    
