#r        v         
0         0         
0.600492  45.21     
1.20098   70.4691   
1.80148   93.7095   
2.40197   116.869   
3.00246   138.605   
3.60295   157.525   
4.20344   171.841   
4.80394   181.551   
5.40443   187.983   
6.00492   192.816   
6.60541   197.852   
7.2059    203.544   
7.8064    211.937   
8.40689   222.915   
9.00738   234.707   
9.60787   246.328   
10.2084   254.447   
10.8089   259.886   
11.4093   264.18    
12.0098   267.424   
12.6103   268.21    
13.2108   268.908   
13.8113   272.437   
14.4118   274.669   
15.0123   277.033   
15.6128   279.015   
16.2133   280.628   
16.8138   281.507   
17.4143   281.06    
18.0148   280.182   
18.6153   279.279   
19.2157   278.933   
19.8162   278.897   
20.4167   278.656   
21.0172   278.338   
21.6177   278.343   
22.2182   278.313   
22.8187   277.917   
23.4192   277.525   
24.0197   277.328   
24.6202   277.092   
25.2207   276.504   
25.8212   275.498   
26.4216   274.204   
27.0221   272.767   
27.6226   271.275   
28.2231   269.767   
28.8236   268.27    
29.4241   266.874   
30.0246   265.947   
30.6251   266.49    
31.2256   268.694   
31.8261   269.633   
32.4266   269.098   
33.0271   268.129   
33.6276   267.166   
34.228    266.363   
34.8285   265.878   
35.429    266.084   
36.0295   267.461   
36.63     269.437   
37.2305   270.502   
37.831    270.484   
38.4315   269.92    
39.032    269.142   
39.6325   268.268   
40.233    267.34    
40.8335   266.411   
41.4339   265.581   
42.0344   264.975   
42.6349   264.652   
43.2354   264.552   
43.8359   264.655   
44.4364   265.058   
45.0369   265.56    
45.6374   265.599   
46.2379   265.126   
46.8384   265.302   
47.4389   267.944   
48.0394   270.586   
48.6399   270.597   
49.2403   269.666   
49.8408   268.83    
50.4413   268.011   
51.0418   266.862   
51.6423   265.33    
52.2428   263.574   
52.8433   261.75    
53.4438   259.948   
54.0443   258.205   
54.6448   256.529   
55.2453   254.919   
55.8458   253.369   
56.4462   251.871   
57.0467   250.421   
57.6472   249.011   
58.2477   247.639   
58.8482   246.3     
59.4487   244.991   
