#r        v         
0         0         
0.600492  36.4053   
1.20098   67.161    
1.80148   92.8052   
2.40197   113.679   
3.00246   130.837   
3.60295   147.276   
4.20344   161.569   
4.80394   171.314   
5.40443   178.717   
6.00492   185.166   
6.60541   193.121   
7.2059    200.768   
7.8064    207.203   
8.40689   213.988   
9.00738   223.085   
9.60787   232.308   
10.2084   241.922   
10.8089   253.237   
11.4093   264.049   
12.0098   271.34    
12.6103   278.879   
13.2108   288.267   
13.8113   293.882   
14.4118   294.73    
15.0123   292.819   
15.6128   290.315   
16.2133   287.628   
16.8138   285.275   
17.4143   283.879   
18.0148   284.12    
18.6153   285.296   
19.2157   286.242   
19.8162   285.873   
20.4167   284.719   
21.0172   283.524   
21.6177   282.888   
22.2182   282.568   
22.8187   282.012   
23.4192   281.471   
24.0197   280.845   
24.6202   280.049   
25.2207   279.374   
25.8212   278.921   
26.4216   278.345   
27.0221   277.476   
27.6226   276.442   
28.2231   275.363   
28.8236   274.296   
29.4241   273.291   
30.0246   272.421   
30.6251   271.794   
31.2256   271.487   
31.8261   271.405   
32.4266   271.288   
33.0271   270.96    
33.6276   270.437   
34.228    269.83    
34.8285   269.299   
35.429    269.101   
36.0295   269.535   
36.63     270.413   
37.2305   271.048   
37.831    271.263   
38.4315   271.191   
39.032    270.934   
39.6325   270.552   
40.233    270.088   
40.8335   269.577   
41.4339   269.042   
42.0344   268.497   
42.6349   267.98    
43.2354   267.539   
43.8359   267.156   
44.4364   266.717   
45.0369   266.132   
45.6374   265.431   
46.2379   264.784   
46.8384   264.695   
47.4389   265.946   
48.0394   267.468   
48.6399   268.073   
49.2403   268.341   
49.8408   268.419   
50.4413   268.084   
51.0418   267.222   
51.6423   265.938   
52.2428   264.417   
52.8433   262.803   
53.4438   261.177   
54.0443   259.576   
54.6448   258.014   
55.2453   256.493   
55.8458   255.013   
56.4462   253.57    
57.0467   252.162   
57.6472   250.785   
58.2477   249.437   
58.8482   248.116   
59.4487   246.819   
