#r        v         
0         0         
0.600492  38.7607   
1.20098   68.3236   
1.80148   94.8694   
2.40197   117.677   
3.00246   137.486   
3.60295   152.157   
4.20344   162.068   
4.80394   172.189   
5.40443   180.328   
6.00492   185.337   
6.60541   191.04    
7.2059    200.439   
7.8064    213.312   
8.40689   222.531   
9.00738   226.985   
9.60787   230.968   
10.2084   236.424   
10.8089   244.325   
11.4093   254.425   
12.0098   263.37    
12.6103   269.809   
13.2108   276.396   
13.8113   283.652   
14.4118   290.85    
15.0123   295.822   
15.6128   297.468   
16.2133   296.605   
16.8138   294.459   
17.4143   292.118   
18.0148   290.598   
18.6153   289.763   
19.2157   289.231   
19.8162   287.955   
20.4167   286.235   
21.0172   284.653   
21.6177   283.723   
22.2182   283.175   
22.8187   282.445   
23.4192   281.773   
24.0197   281.048   
24.6202   280.173   
25.2207   279.433   
25.8212   278.928   
26.4216   278.311   
27.0221   277.409   
27.6226   276.349   
28.2231   275.247   
28.8236   274.163   
29.4241   273.144   
30.0246   272.264   
30.6251   271.628   
31.2256   271.315   
31.8261   271.229   
32.4266   271.109   
33.0271   270.78    
33.6276   270.256   
34.228    269.648   
34.8285   269.118   
35.429    268.921   
36.0295   269.357   
36.63     270.238   
37.2305   270.876   
37.831    271.093   
38.4315   271.024   
39.032    270.769   
39.6325   270.389   
40.233    269.928   
40.8335   269.419   
41.4339   268.886   
42.0344   268.344   
42.6349   267.829   
43.2354   267.391   
43.8359   267.01    
44.4364   266.573   
45.0369   265.991   
45.6374   265.291   
46.2379   264.647   
46.8384   264.561   
47.4389   265.814   
48.0394   267.339   
48.6399   267.946   
49.2403   268.217   
49.8408   268.297   
50.4413   267.965   
51.0418   267.104   
51.6423   265.821   
52.2428   264.302   
52.8433   262.69    
53.4438   261.065   
54.0443   259.465   
54.6448   257.904   
55.2453   256.384   
55.8458   254.906   
56.4462   253.464   
57.0467   252.057   
57.6472   250.682   
58.2477   249.335   
58.8482   248.014   
59.4487   246.719   
