#r        v         
0         0         
0.600492  40.6376   
1.20098   70.6525   
1.80148   97.3541   
2.40197   115.975   
3.00246   129.395   
3.60295   140.374   
4.20344   152.875   
4.80394   166.604   
5.40443   184.636   
6.00492   199.465   
6.60541   211.325   
7.2059    222.38    
7.8064    232.071   
8.40689   243.273   
9.00738   254.218   
9.60787   261.368   
10.2084   264.939   
10.8089   266.127   
11.4093   266.162   
12.0098   266.853   
12.6103   267.834   
13.2108   269.699   
13.8113   273.513   
14.4118   275.457   
15.0123   276.634   
15.6128   276.932   
16.2133   275.29    
16.8138   272.452   
17.4143   269.369   
18.0148   266.994   
18.6153   267.264   
19.2157   270.693   
19.8162   275.129   
20.4167   278.803   
21.0172   282.401   
21.6177   286.811   
22.2182   288.34    
22.8187   287.771   
23.4192   286.496   
24.0197   285.215   
24.6202   283.936   
25.2207   282.435   
25.8212   280.663   
26.4216   278.732   
27.0221   276.765   
27.6226   274.831   
28.2231   272.951   
28.8236   271.138   
29.4241   269.473   
30.0246   268.309   
30.6251   268.635   
31.2256   270.639   
31.8261   271.413   
32.4266   270.741   
33.0271   269.654   
33.6276   268.584   
34.228    267.685   
34.8285   267.113   
35.429    267.236   
36.0295   268.535   
36.63     270.437   
37.2305   271.439   
37.831    271.366   
38.4315   270.755   
39.032    269.933   
39.6325   269.019   
40.233    268.054   
40.8335   267.092   
41.4339   266.229   
42.0344   265.593   
42.6349   265.241   
43.2354   265.114   
43.8359   265.191   
44.4364   265.569   
45.0369   266.049   
45.6374   266.066   
46.2379   265.574   
46.8384   265.732   
47.4389   268.353   
48.0394   270.974   
48.6399   270.97    
49.2403   270.026   
49.8408   269.178   
50.4413   268.346   
51.0418   267.186   
51.6423   265.644   
52.2428   263.879   
52.8433   262.047   
53.4438   260.236   
54.0443   258.485   
54.6448   256.801   
55.2453   255.184   
55.8458   253.627   
56.4462   252.123   
57.0467   250.665   
57.6472   249.25    
58.2477   247.871   
58.8482   246.526   
59.4487   245.212   
