#r        v         
0         0         
0.600492  41.4055   
1.20098   69.7807   
1.80148   94.8407   
2.40197   116.554   
3.00246   135.584   
3.60295   149.8     
4.20344   161.649   
4.80394   170.069   
5.40443   176.931   
6.00492   187.329   
6.60541   199.055   
7.2059    209.999   
7.8064    216.349   
8.40689   221.651   
9.00738   226.452   
9.60787   231.297   
10.2084   239.231   
10.8089   251.343   
11.4093   263.459   
12.0098   271.824   
12.6103   277.95    
13.2108   283.917   
13.8113   288.096   
14.4118   289.11    
15.0123   288.411   
15.6128   287.065   
16.2133   285.184   
16.8138   283.175   
17.4143   281.62    
18.0148   281.223   
18.6153   281.616   
19.2157   282.293   
19.8162   282.1     
20.4167   281.311   
21.0172   280.522   
21.6177   280.272   
22.2182   280.295   
22.8187   280.037   
23.4192   279.754   
24.0197   279.35    
24.6202   278.741   
25.2207   278.223   
25.8212   277.905   
26.4216   277.443   
27.0221   276.67    
27.6226   275.719   
28.2231   274.709   
28.8236   273.703   
29.4241   272.75    
30.0246   271.926   
30.6251   271.338   
31.2256   271.067   
31.8261   271.017   
32.4266   270.927   
33.0271   270.624   
33.6276   270.122   
34.228    269.533   
34.8285   269.019   
35.429    268.837   
36.0295   269.285   
36.63     270.177   
37.2305   270.824   
37.831    271.049   
38.4315   270.985   
39.032    270.737   
39.6325   270.362   
40.233    269.905   
40.8335   269.4     
41.4339   268.871   
42.0344   268.332   
42.6349   267.819   
43.2354   267.383   
43.8359   267.005   
44.4364   266.569   
45.0369   265.988   
45.6374   265.29    
46.2379   264.646   
46.8384   264.561   
47.4389   265.815   
48.0394   267.341   
48.6399   267.949   
49.2403   268.22    
49.8408   268.301   
50.4413   267.969   
51.0418   267.109   
51.6423   265.827   
52.2428   264.308   
52.8433   262.696   
53.4438   261.071   
54.0443   259.472   
54.6448   257.911   
55.2453   256.391   
55.8458   254.913   
56.4462   253.471   
57.0467   252.064   
57.6472   250.689   
58.2477   249.342   
58.8482   248.022   
59.4487   246.726   
