#r        v         
0         45.2285   
0.230189  70.4139   
0.460377  56.6955   
0.690566  57.1197   
0.920754  78.3558   
1.15094   108.257   
1.38113   131.062   
1.61132   111.144   
1.84151   144.639   
2.0717    161.125   
2.30189   192.75    
2.53207   211.544   
2.76226   224.754   
2.99245   206.897   
3.22264   209.606   
3.45283   256.869   
3.68302   233.874   
3.91321   267.861   
4.14339   280.996   
4.37358   263.043   
4.60377   283.44    
4.83396   290.904   
5.06415   267.381   
5.29434   309.206   
5.52453   258.263   
5.75472   289.836   
5.9849    272.369   
6.21509   257.634   
6.44528   261.469   
6.67547   346.111   
6.90566   270.996   
7.13585   278.959   
7.36604   272.004   
7.59622   372.373   
7.82641   280.438   
8.0566    271.969   
8.28679   303.655   
8.51698   296.293   
8.74717   352.026   
8.97736   364.821   
9.20754   338.136   
9.43773   318.379   
9.66792   331.891   
9.89811   342.666   
10.1283   376.989   
10.3585   320.01    
10.5887   366.266   
10.8189   369.809   
11.0491   303.454   
11.2792   337.149   
11.5094   368.977   
11.7396   370.902   
11.9698   388.082   
12.2      345.061   
12.4302   380.824   
12.6604   360.25    
12.8906   379.001   
13.1208   396.585   
13.3509   373.524   
13.5811   355.741   
13.8113   415.889   
14.0415   398.102   
14.2717   407.29    
14.5019   378.877   
14.7321   379.818   
14.9623   407.263   
15.1924   349.902   
15.4226   392.743   
15.6528   399.162   
15.883    405.124   
16.1132   384.012   
16.3434   369.983   
16.5736   375.019   
16.8038   411.591   
17.034    365.771   
17.2641   409.065   
17.4943   421.231   
17.7245   372.382   
17.9547   421.129   
18.1849   407.781   
18.4151   385.384   
18.6453   406.867   
18.8755   403.59    
19.1057   376.497   
19.3358   383.65    
19.566    373.036   
19.7962   450.037   
20.0264   401.726   
20.2566   411.773   
20.4868   405.683   
20.717    404.252   
20.9472   391.401   
21.1774   419.545   
21.4075   464.017   
21.6377   451.519   
21.8679   437.554   
22.0981   462.456   
22.3283   433.014   
22.5585   452.162   
22.7887   512.358   
23.0189   520.693   
23.249    499.954   
23.4792   553.6     
23.7094   600.215   
23.9396   621.015   
24.1698   468.797   
24.4      474.263   
24.6302   494.551   
24.8604   649.891   
25.0906   613.221   
25.3207   579.814   
25.5509   660.357   
25.7811   806.311   
26.0113   691.961   
26.2415   692.806   
26.4717   632.028   
26.7019   740.283   
26.9321   632.035   
27.1623   639.317   
27.3924   604.98    
27.6226   662.542   
27.8528   646.481   
28.083    696.277   
28.3132   746.824   
28.5434   607.725   
28.7736   618.497   
29.0038   610.007   
