#r        v         
0         25.7858   
0.150123  49.4398   
0.300246  51.7252   
0.450369  61.6685   
0.600492  74.2868   
0.750615  88.4982   
0.900738  117.469   
1.05086   94.3647   
1.20098   127.644   
1.35111   104.745   
1.50123   282.947   
1.65135   248.003   
1.80148   221.818   
1.9516    256.525   
2.10172   207.318   
2.25184   241.779   
2.40197   245.418   
2.55209   286.587   
2.70221   327.921   
2.85234   334.971   
3.00246   369.315   
3.15258   295.005   
3.30271   373.151   
3.45283   347.389   
3.60295   412.082   
3.75307   345.758   
3.9032    382.205   
4.05332   318.64    
4.20344   371.859   
4.35357   410.466   
4.50369   462.57    
4.65381   374.54    
4.80394   365.295   
4.95406   658.103   
5.10418   605.651   
5.2543    309.852   
5.40443   285.653   
5.55455   562.216   
5.70467   448.154   
5.8548    645.666   
6.00492   611.207   
6.15504   564.874   
6.30517   383.886   
6.45529   695.608   
6.60541   587.825   
6.75553   582.027   
6.90566   574.368   
7.05578   629.773   
7.2059    528.626   
7.35603   421.378   
7.50615   702.682   
7.65627   518.599   
7.8064    733.499   
7.95652   731.776   
8.10664   602.011   
8.25676   784.99    
8.40689   413.058   
8.55701   639.253   
8.70713   634.817   
8.85726   497.171   
9.00738   531.271   
9.1575    718.43    
9.30763   612.915   
9.45775   582.304   
9.60787   721.374   
9.75799   716.092   
9.90812   690.467   
10.0582   593.627   
10.2084   850.593   
10.3585   753.953   
10.5086   720.912   
10.6587   795.737   
10.8089   752.424   
10.959    725.108   
11.1091   716.104   
11.2592   747.415   
11.4093   1043.44   
11.5595   888.83    
11.7096   872.567   
11.8597   972.816   
12.0098   1114.88   
12.16     743.013   
12.3101   1158.4    
12.4602   965.301   
12.6103   810.631   
12.7605   732.513   
12.9106   1422.77   
13.0607   1089.13   
13.2108   1108.04   
13.3609   894.497   
13.5111   1093.64   
13.6612   981.553   
13.8113   836.061   
13.9614   1429.65   
14.1116   1497.57   
14.2617   1121.51   
14.4118   1330.21   
14.5619   972.734   
14.7121   1073.38   
14.8622   1475.68   
15.0123   1138.66   
15.1624   1310.3    
15.3125   1439.49   
15.4627   1267.05   
15.6128   1938.13   
15.7629   988.036   
15.913    859.306   
16.0632   1081.59   
16.2133   1732.21   
16.3634   1370.21   
16.5135   1207.14   
16.6637   1079.66   
16.8138   1671.5    
16.9639   1745.55   
17.114    1228.56   
17.2641   1433.42   
17.4143   1375.49   
17.5644   1558.32   
17.7145   1067.56   
17.8646   1519.47   
18.0148   1497.31   
18.1649   1335.06   
18.315    1884.63   
18.4651   1796.11   
18.6153   1363.69   
18.7654   1355.48   
18.9155   1990.71   
19.0656   1569.33   
19.2157   1672.06   
19.3659   2060.65   
19.516    1271.44   
19.6661   1918.12   
19.8162   1167      
19.9664   1817.76   
20.1165   1739.86   
20.2666   1891.9    
20.4167   1696.1    
20.5669   1844.94   
20.717    1691.29   
20.8671   1583.52   
21.0172   1685.86   
21.1673   1805.13   
21.3175   1868.91   
21.4676   1429.38   
21.6177   1783.69   
21.7678   1522.69   
21.918    1961.93   
22.0681   1567.89   
22.2182   2219.34   
22.3683   1406.61   
22.5184   2049.12   
22.6686   1233.02   
22.8187   1744.79   
22.9688   1647.69   
23.1189   1117.14   
23.2691   1362.52   
23.4192   1481.24   
23.5693   1893.75   
23.7194   1733.39   
23.8696   1448.14   
24.0197   1558.93   
24.1698   1802.12   
24.3199   1861      
24.47     1938.37   
24.6202   1840.59   
24.7703   1816.75   
24.9204   1947.55   
25.0705   2130.97   
25.2207   2201.03   
25.3708   2105.37   
25.5209   2208.68   
25.671    2393.8    
25.8212   1947.89   
25.9713   2269.89   
26.1214   2008.01   
26.2715   2164.38   
26.4216   1947.06   
26.5718   2272.92   
26.7219   2187.49   
26.872    1820.67   
27.0221   2332.7    
27.1723   1982.23   
27.3224   1753.44   
27.4725   2197.91   
27.6226   2096.34   
27.7728   2081.67   
27.9229   2102.61   
28.073    1999.42   
28.2231   2074.11   
28.3732   2116.53   
28.5234   1971.09   
28.6735   2196.67   
28.8236   2110.03   
28.9737   1974.12   
