#r        v         
0         0         
0.600492  39.5246   
1.20098   66.5393   
1.80148   91.2497   
2.40197   113.574   
3.00246   129.583   
3.60295   142.912   
4.20344   154.715   
4.80394   164.438   
5.40443   171.546   
6.00492   178.767   
6.60541   188.216   
7.2059    199.77    
7.8064    212.016   
8.40689   223.669   
9.00738   233.914   
9.60787   244.595   
10.2084   253.272   
10.8089   258.701   
11.4093   261.734   
12.0098   264.077   
12.6103   265.756   
13.2108   268.352   
13.8113   272.982   
14.4118   278.893   
15.0123   285.659   
15.6128   293.092   
16.2133   296.964   
16.8138   296.951   
17.4143   294.982   
18.0148   293.156   
18.6153   291.858   
19.2157   290.965   
19.8162   289.439   
20.4167   287.527   
21.0172   285.794   
21.6177   284.749   
22.2182   284.109   
22.8187   283.299   
23.4192   282.554   
24.0197   281.762   
24.6202   280.829   
25.2207   280.039   
25.8212   279.49    
26.4216   278.833   
27.0221   277.896   
27.6226   276.805   
28.2231   275.676   
28.8236   274.567   
29.4241   273.526   
30.0246   272.625   
30.6251   271.97    
31.2256   271.639   
31.8261   271.536   
32.4266   271.401   
33.0271   271.058   
33.6276   270.521   
34.228    269.901   
34.8285   269.36    
35.429    269.153   
36.0295   269.579   
36.63     270.449   
37.2305   271.078   
37.831    271.287   
38.4315   271.209   
39.032    270.948   
39.6325   270.562   
40.233    270.095   
40.8335   269.581   
41.4339   269.043   
42.0344   268.496   
42.6349   267.976   
43.2354   267.533   
43.8359   267.149   
44.4364   266.708   
45.0369   266.122   
45.6374   265.419   
46.2379   264.771   
46.8384   264.682   
47.4389   265.931   
48.0394   267.453   
48.6399   268.057   
49.2403   268.325   
49.8408   268.402   
50.4413   268.068   
51.0418   267.205   
51.6423   265.92    
52.2428   264.399   
52.8433   262.785   
53.4438   261.159   
54.0443   259.558   
54.6448   257.995   
55.2453   256.474   
55.8458   254.994   
56.4462   253.552   
57.0467   252.143   
57.6472   250.766   
58.2477   249.418   
58.8482   248.097   
59.4487   246.8     
