#r        v         
0         0         
0.600492  34.9393   
1.20098   65.7552   
1.80148   92.7099   
2.40197   115.869   
3.00246   132.8     
3.60295   146.806   
4.20344   162.179   
4.80394   174.881   
5.40443   182.488   
6.00492   188.188   
6.60541   193.715   
7.2059    200.69    
7.8064    210.195   
8.40689   218.522   
9.00738   225.525   
9.60787   233.475   
10.2084   242.505   
10.8089   252.292   
11.4093   260.586   
12.0098   267.84    
12.6103   276.516   
13.2108   285.33    
13.8113   291.859   
14.4118   294.477   
15.0123   295.494   
15.6128   294.124   
16.2133   291.389   
16.8138   288.396   
17.4143   285.961   
18.0148   284.835   
18.6153   284.648   
19.2157   284.894   
19.8162   284.377   
20.4167   283.323   
21.0172   282.307   
21.6177   281.858   
22.2182   281.706   
22.8187   281.294   
23.4192   280.875   
24.0197   280.352   
24.6202   279.64    
25.2207   279.033   
25.8212   278.637   
26.4216   278.107   
27.0221   277.276   
27.6226   276.274   
28.2231   275.221   
28.8236   274.176   
29.4241   273.19    
30.0246   272.336   
30.6251   271.722   
31.2256   271.426   
31.8261   271.354   
32.4266   271.244   
33.0271   270.924   
33.6276   270.407   
34.228    269.804   
34.8285   269.278   
35.429    269.084   
36.0295   269.522   
36.63     270.403   
37.2305   271.042   
37.831    271.259   
38.4315   271.188   
39.032    270.933   
39.6325   270.553   
40.233    270.09    
40.8335   269.581   
41.4339   269.046   
42.0344   268.503   
42.6349   267.986   
43.2354   267.545   
43.8359   267.163   
44.4364   266.725   
45.0369   266.141   
45.6374   265.439   
46.2379   264.793   
46.8384   264.705   
47.4389   265.956   
48.0394   267.478   
48.6399   268.083   
49.2403   268.351   
49.8408   268.429   
50.4413   268.094   
51.0418   267.232   
51.6423   265.947   
52.2428   264.426   
52.8433   262.813   
53.4438   261.187   
54.0443   259.585   
54.6448   258.023   
55.2453   256.502   
55.8458   255.022   
56.4462   253.58    
57.0467   252.171   
57.6472   250.794   
58.2477   249.446   
58.8482   248.125   
59.4487   246.828   
