#r        v         
0         0         
0.600492  40.6111   
1.20098   70.0797   
1.80148   95.2934   
2.40197   118.002   
3.00246   135.188   
3.60295   147.818   
4.20344   159.582   
4.80394   174.044   
5.40443   187.427   
6.00492   197.802   
6.60541   207.573   
7.2059    213.686   
7.8064    216.551   
8.40689   218.432   
9.00738   220.914   
9.60787   225.282   
10.2084   232.052   
10.8089   237.156   
11.4093   240.65    
12.0098   246.016   
12.6103   250.395   
13.2108   254.223   
13.8113   259.652   
14.4118   265.937   
15.0123   274.735   
15.6128   287.541   
16.2133   299.931   
16.8138   307.373   
17.4143   309.339   
18.0148   308.202   
18.6153   306.026   
19.2157   303.595   
19.8162   300.399   
20.4167   296.912   
21.0172   293.774   
21.6177   291.509   
22.2182   289.839   
22.8187   288.18    
23.4192   286.733   
24.0197   285.362   
24.6202   283.95    
25.2207   282.757   
25.8212   281.868   
26.4216   280.925   
27.0221   279.747   
27.6226   278.451   
28.2231   277.146   
28.8236   275.885   
29.4241   274.711   
30.0246   273.694   
30.6251   272.937   
31.2256   272.515   
31.8261   272.331   
32.4266   272.124   
33.0271   271.718   
33.6276   271.125   
34.228    270.456   
34.8285   269.87    
35.429    269.622   
36.0295   270.009   
36.63     270.845   
37.2305   271.443   
37.831    271.624   
38.4315   271.522   
39.032    271.238   
39.6325   270.831   
40.233    270.345   
40.8335   269.814   
41.4339   269.261   
42.0344   268.699   
42.6349   268.167   
43.2354   267.711   
43.8359   267.316   
44.4364   266.864   
45.0369   266.268   
45.6374   265.556   
46.2379   264.9     
46.8384   264.802   
47.4389   266.043   
48.0394   267.557   
48.6399   268.155   
49.2403   268.417   
49.8408   268.489   
50.4413   268.149   
51.0418   267.282   
51.6423   265.993   
52.2428   264.468   
52.8433   262.851   
53.4438   261.221   
54.0443   259.616   
54.6448   258.051   
55.2453   256.527   
55.8458   255.044   
56.4462   253.599   
57.0467   252.188   
57.6472   250.809   
58.2477   249.458   
58.8482   248.135   
59.4487   246.836   
