#r        v         
0         0         
0.600492  40.3738   
1.20098   70.5337   
1.80148   97.7705   
2.40197   117.348   
3.00246   132.536   
3.60295   145.63    
4.20344   157.364   
4.80394   167.706   
5.40443   175.981   
6.00492   183.493   
6.60541   196.758   
7.2059    220.683   
7.8064    237.262   
8.40689   246.672   
9.00738   251.729   
9.60787   255.652   
10.2084   260.837   
10.8089   265.049   
11.4093   267.842   
12.0098   267.864   
12.6103   266.834   
13.2108   266.444   
13.8113   269.068   
14.4118   270.9     
15.0123   272.74    
15.6128   274.196   
16.2133   273.92    
16.8138   272.517   
17.4143   270.79    
18.0148   269.325   
18.6153   268.744   
19.2157   269.688   
19.8162   272.339   
20.4167   275.717   
21.0172   278.962   
21.6177   281.728   
22.2182   283.164   
22.8187   283.197   
23.4192   282.646   
24.0197   282.059   
24.6202   281.38    
25.2207   280.371   
25.8212   278.988   
26.4216   277.365   
27.0221   275.64    
27.6226   273.896   
28.2231   272.169   
28.8236   270.482   
29.4241   268.921   
30.0246   267.849   
30.6251   268.256   
31.2256   270.318   
31.8261   271.127   
32.4266   270.485   
33.0271   269.425   
33.6276   268.38    
34.228    267.502   
34.8285   266.948   
35.429    267.088   
36.0295   268.4     
36.63     270.311   
37.2305   271.319   
37.831    271.25    
38.4315   270.643   
39.032    269.826   
39.6325   268.916   
40.233    267.955   
40.8335   266.997   
41.4339   266.138   
42.0344   265.505   
42.6349   265.155   
43.2354   265.029   
43.8359   265.106   
44.4364   265.485   
45.0369   265.966   
45.6374   265.986   
46.2379   265.496   
46.8384   265.655   
47.4389   268.279   
48.0394   270.905   
48.6399   270.905   
49.2403   269.963   
49.8408   269.117   
50.4413   268.288   
51.0418   267.131   
51.6423   265.591   
52.2428   263.827   
52.8433   261.997   
53.4438   260.188   
54.0443   258.438   
54.6448   256.755   
55.2453   255.139   
55.8458   253.583   
56.4462   252.079   
57.0467   250.623   
57.6472   249.208   
58.2477   247.83    
58.8482   246.486   
59.4487   245.173   
