#r        v         
0         0         
0.600492  45.6114   
1.20098   76.6837   
1.80148   103.597   
2.40197   125.732   
3.00246   142.282   
3.60295   153.612   
4.20344   161.007   
4.80394   168.465   
5.40443   175.941   
6.00492   184.624   
6.60541   195.484   
7.2059    206.793   
7.8064    215.279   
8.40689   223.897   
9.00738   236.187   
9.60787   246.751   
10.2084   257.524   
10.8089   266.043   
11.4093   272.673   
12.0098   275.425   
12.6103   276.835   
13.2108   276.534   
13.8113   278.14    
14.4118   278.629   
15.0123   279.008   
15.6128   279.097   
16.2133   277.86    
16.8138   277.051   
17.4143   276.039   
18.0148   275.624   
18.6153   275.776   
19.2157   277.034   
19.8162   278.744   
20.4167   279.302   
21.0172   279.772   
21.6177   280.371   
22.2182   280.616   
22.8187   280.368   
23.4192   280.245   
24.0197   279.799   
24.6202   279.222   
25.2207   278.312   
25.8212   277.027   
26.4216   275.498   
27.0221   273.864   
27.6226   272.207   
28.2231   270.56    
28.8236   268.947   
29.4241   267.454   
30.0246   266.443   
30.6251   266.913   
31.2256   269.051   
31.8261   269.933   
32.4266   269.351   
33.0271   268.343   
33.6276   267.345   
34.228    266.511   
34.8285   266       
35.429    266.183   
36.0295   267.539   
36.63     269.495   
37.2305   270.544   
37.831    270.511   
38.4315   269.934   
39.032    269.145   
39.6325   268.261   
40.233    267.324   
40.8335   266.388   
41.4339   265.551   
42.0344   264.938   
42.6349   264.61    
43.2354   264.504   
43.8359   264.602   
44.4364   265.001   
45.0369   265.5     
45.6374   265.536   
46.2379   265.06    
46.8384   265.235   
47.4389   267.876   
48.0394   270.517   
48.6399   270.528   
49.2403   269.596   
49.8408   268.76    
50.4413   267.94    
51.0418   266.79    
51.6423   265.258   
52.2428   263.501   
52.8433   261.677   
53.4438   259.875   
54.0443   258.131   
54.6448   256.455   
55.2453   254.845   
55.8458   253.294   
56.4462   251.797   
57.0467   250.346   
57.6472   248.937   
58.2477   247.564   
58.8482   246.225   
59.4487   244.917   
