#r        v         
0         0         
0.600492  40.9295   
1.20098   69.8711   
1.80148   94.0846   
2.40197   112.769   
3.00246   128.009   
3.60295   141.443   
4.20344   152.776   
4.80394   162.471   
5.40443   172.663   
6.00492   182.866   
6.60541   193.481   
7.2059    205.694   
7.8064    215.374   
8.40689   223.194   
9.00738   229.671   
9.60787   237.935   
10.2084   246.137   
10.8089   253.012   
11.4093   260.194   
12.0098   266.903   
12.6103   273.324   
13.2108   279.485   
13.8113   286.191   
14.4118   291.232   
15.0123   294.138   
15.6128   294.868   
16.2133   293.934   
16.8138   291.849   
17.4143   289.516   
18.0148   288.073   
18.6153   287.416   
19.2157   287.186   
19.8162   286.245   
20.4167   284.824   
21.0172   283.5     
21.6177   282.796   
22.2182   282.437   
22.8187   281.857   
23.4192   281.302   
24.0197   280.668   
24.6202   279.866   
25.2207   279.186   
25.8212   278.73    
26.4216   278.152   
27.0221   277.282   
27.6226   276.247   
28.2231   275.168   
28.8236   274.101   
29.4241   273.097   
30.0246   272.229   
30.6251   271.603   
31.2256   271.298   
31.8261   271.22    
32.4266   271.105   
33.0271   270.78    
33.6276   270.26    
34.228    269.655   
34.8285   269.128   
35.429    268.933   
36.0295   269.371   
36.63     270.253   
37.2305   270.892   
37.831    271.11    
38.4315   271.041   
39.032    270.787   
39.6325   270.407   
40.233    269.946   
40.8335   269.438   
41.4339   268.905   
42.0344   268.364   
42.6349   267.849   
43.2354   267.41    
43.8359   267.03    
44.4364   266.593   
45.0369   266.011   
45.6374   265.311   
46.2379   264.667   
46.8384   264.581   
47.4389   265.834   
48.0394   267.359   
48.6399   267.966   
49.2403   268.237   
49.8408   268.317   
50.4413   267.984   
51.0418   267.124   
51.6423   265.841   
52.2428   264.322   
52.8433   262.709   
53.4438   261.084   
54.0443   259.484   
54.6448   257.923   
55.2453   256.404   
55.8458   254.925   
56.4462   253.484   
57.0467   252.077   
57.6472   250.701   
58.2477   249.354   
58.8482   248.034   
59.4487   246.738   
