#r        v         
0         0         
0.600492  31.4773   
1.20098   60.3387   
1.80148   86.3328   
2.40197   108.445   
3.00246   126.445   
3.60295   144.048   
4.20344   158.941   
4.80394   171.343   
5.40443   184.747   
6.00492   199.143   
6.60541   208.408   
7.2059    211.834   
7.8064    212.477   
8.40689   213.667   
9.00738   217.488   
9.60787   227.58    
10.2084   241.244   
10.8089   253.744   
11.4093   264.882   
12.0098   276.976   
12.6103   281.511   
13.2108   282.952   
13.8113   284.276   
14.4118   286.365   
15.0123   291.774   
15.6128   297.69    
16.2133   300.099   
16.8138   298.795   
17.4143   295.851   
18.0148   293.398   
18.6153   291.77    
19.2157   290.714   
19.8162   289.121   
20.4167   287.205   
21.0172   285.5     
21.6177   284.495   
22.2182   283.899   
22.8187   283.134   
23.4192   282.433   
24.0197   281.685   
24.6202   280.79    
25.2207   280.032   
25.8212   279.51    
26.4216   278.876   
27.0221   277.958   
27.6226   276.883   
28.2231   275.766   
28.8236   274.667   
29.4241   273.633   
30.0246   272.738   
30.6251   272.087   
31.2256   271.759   
31.8261   271.658   
32.4266   271.523   
33.0271   271.18    
33.6276   270.643   
34.228    270.023   
34.8285   269.481   
35.429    269.273   
36.0295   269.697   
36.63     270.565   
37.2305   271.193   
37.831    271.401   
38.4315   271.322   
39.032    271.059   
39.6325   270.671   
40.233    270.201   
40.8335   269.685   
41.4339   269.145   
42.0344   268.596   
42.6349   268.074   
43.2354   267.629   
43.8359   267.243   
44.4364   266.8     
45.0369   266.212   
45.6374   265.508   
46.2379   264.858   
46.8384   264.767   
47.4389   266.015   
48.0394   267.534   
48.6399   268.136   
49.2403   268.401   
49.8408   268.476   
50.4413   268.14    
51.0418   267.275   
51.6423   265.989   
52.2428   264.466   
52.8433   262.851   
53.4438   261.223   
54.0443   259.621   
54.6448   258.057   
55.2453   256.535   
55.8458   255.054   
56.4462   253.61    
57.0467   252.2     
57.6472   250.822   
58.2477   249.473   
58.8482   248.151   
59.4487   246.853   
