#r        v         
0.150123  76.9716   
0.300246  71.7159   
0.450369  84.0434   
0.600492  88.0566   
0.750615  95.6745   
0.900738  92.7695   
1.05086   86.4422   
1.20098   109.665   
1.35111   83.5905   
1.50123   273.788   
1.65135   292.857   
1.80148   211.51    
1.9516    252.976   
2.10172   171.307   
2.25184   216.641   
2.40197   209.61    
2.55209   235.563   
2.70221   267.237   
2.85234   267.736   
3.00246   294.332   
3.15258   246.356   
3.30271   322.408   
3.45283   325.076   
3.60295   362.401   
3.75307   343.873   
3.9032    361.233   
4.05332   277.936   
4.20344   356.763   
4.35357   347.773   
4.50369   353.483   
4.65381   325.332   
4.80394   323.574   
4.95406   500.422   
5.10418   442.035   
5.2543    264.435   
5.40443   244.398   
5.55455   382.37    
5.70467   394.12    
5.8548    489.581   
6.00492   514.694   
6.15504   461.763   
6.30517   340.407   
6.45529   563.959   
6.60541   544.972   
6.75553   499.045   
6.90566   525.103   
7.05578   631.33    
7.2059    456.678   
7.35603   365.733   
7.50615   645.759   
7.65627   442.882   
7.8064    527.378   
7.95652   587.165   
8.10664   482.198   
8.25676   672.694   
8.40689   372.869   
8.55701   597.025   
8.70713   551.773   
8.85726   464.711   
9.00738   506.748   
9.1575    725.701   
9.30763   597.951   
9.45775   573.206   
9.60787   788.831   
9.75799   635.827   
9.90812   576.529   
10.0582   523.021   
10.2084   857.51    
10.3585   631.025   
10.5086   616.766   
10.6587   680.299   
10.8089   630.625   
10.959    675.368   
11.1091   646.701   
11.2592   758.394   
11.4093   775.231   
11.5595   748.641   
11.7096   737.976   
11.8597   691.783   
12.0098   770.835   
12.16     635.113   
12.3101   913.818   
12.4602   793.102   
12.6103   686.71    
12.7605   607.1     
12.9106   1232.35   
13.0607   1140.33   
13.2108   868.701   
13.3609   700.146   
13.5111   933.995   
13.6612   783.613   
13.8113   730.683   
13.9614   1201.41   
14.1116   1070.99   
14.2617   1071.1    
14.4118   1355.1    
14.5619   802.88    
14.7121   983.74    
14.8622   1258.02   
15.0123   1169.89   
15.1624   1188.81   
15.3125   1368.72   
15.4627   1551.01   
15.6128   1777.9    
15.7629   796.03    
15.913    724.499   
16.0632   854.486   
16.2133   1370.59   
16.3634   1288.45   
16.5135   934.016   
16.6637   864.174   
16.8138   1405.9    
16.9639   1228.38   
17.114    1032.32   
17.2641   1431.97   
17.4143   1017.11   
17.5644   1122.39   
17.7145   954.519   
17.8646   1110.13   
18.0148   1189.07   
18.1649   960.76    
18.315    1212.34   
18.4651   1349.41   
18.6153   994.734   
18.7654   1029.89   
