#r        v         
0         53.7378   
0.230189  68.1212   
0.460377  46.8252   
0.690566  62.4883   
0.920754  104.653   
1.15094   135.858   
1.38113   171.384   
1.61132   128.671   
1.84151   175.597   
2.0717    193.664   
2.30189   320.373   
2.53207   328.296   
2.76226   357.246   
2.99245   269.473   
3.22264   246.354   
3.45283   353.238   
3.68302   297.073   
3.91321   352.863   
4.14339   370.012   
4.37358   353.337   
4.60377   429.511   
4.83396   446.903   
5.06415   349.359   
5.29434   416.026   
5.52453   347.211   
5.75472   384.614   
5.9849    362.933   
6.21509   316.022   
6.44528   317.836   
6.67547   567.351   
6.90566   343.086   
7.13585   395.849   
7.36604   359.694   
7.59622   702.614   
7.82641   384.29    
8.0566    334.849   
8.28679   408.105   
8.51698   353.96    
8.74717   511.706   
8.97736   476.464   
9.20754   477.258   
9.43773   465.846   
9.66792   488.215   
9.89811   524.404   
10.1283   605.526   
10.3585   409.367   
10.5887   526.661   
10.8189   535.983   
11.0491   388.568   
11.2792   491.005   
11.5094   597.679   
11.7396   568.308   
11.9698   557.418   
12.2      444.678   
12.4302   625.592   
12.6604   471.578   
12.8906   503.285   
13.1208   594.199   
13.3509   488.87    
13.5811   495.185   
13.8113   615.627   
14.0415   579.937   
14.2717   549.007   
14.5019   517.271   
14.7321   517.388   
14.9623   610.167   
15.1924   443.024   
15.4226   602.89    
15.6528   563.426   
15.883    601.287   
16.1132   551.558   
16.3434   510.103   
16.5736   481.25    
16.8038   540.306   
17.034    445.714   
17.2641   560.375   
17.4943   602.408   
17.7245   474.445   
17.9547   564.249   
18.1849   579.08    
18.4151   536.543   
18.6453   544.323   
18.8755   531.264   
19.1057   542.613   
19.3358   506.304   
19.566    489.818   
19.7962   643.598   
20.0264   560.656   
20.2566   529.081   
20.4868   577.639   
20.717    528.067   
20.9472   539.235   
21.1774   551.491   
21.4075   683.255   
21.6377   734.317   
21.8679   599.396   
22.0981   735.784   
22.3283   578.622   
22.5585   689.259   
22.7887   734.237   
23.0189   748.036   
23.249    766.133   
23.4792   897.359   
23.7094   866.07    
23.9396   1118.88   
24.1698   799.68    
24.4      775.364   
24.6302   829.492   
24.8604   1316.83   
25.0906   1338.42   
25.3207   1059.51   
25.5509   940.924   
25.7811   1428.01   
26.0113   1376.19   
26.2415   1186.21   
26.4717   1257.98   
26.7019   1471.01   
26.9321   1183.38   
27.1623   1307.59   
27.3924   1267.28   
27.6226   1431.89   
27.8528   1200.82   
28.083    1654.81   
28.3132   1519.62   
28.5434   1212.65   
28.7736   1414.98   
29.0038   1504.84   
29.234    1377.5    
29.4641   1231.58   
29.6943   1447.98   
29.9245   1351.09   
30.1547   1241.52   
30.3849   1229.19   
30.6151   1250.91   
30.8453   1430.64   
31.0755   1248.42   
31.3056   1247.01   
31.5358   1343.8    
31.766    1351.44   
31.9962   1372.97   
32.2264   1167.26   
32.4566   1336.49   
32.6868   1321.92   
32.917    1122.2    
33.1472   1300.87   
33.3773   1413.44   
33.6075   1218.88   
33.8377   1446.12   
34.0679   1131.21   
34.2981   1151.53   
34.5283   1253.78   
34.7585   1296.59   
34.9887   1215.99   
35.2189   1150.14   
35.449    1257.41   
35.6792   1046.61   
35.9094   943.336   
36.1396   1210.05   
36.3698   1179.17   
36.6      1068.03   
36.8302   1140.85   
37.0604   1051.61   
37.2906   1090.48   
37.5207   1177.66   
37.7509   1157.21   
37.9811   1237.19   
38.2113   1108.66   
38.4415   1064.55   
38.6717   1056.26   
38.9019   1137.68   
39.1321   1071.75   
39.3622   1065.94   
39.5924   1098.18   
39.8226   1134.27   
40.0528   1042.46   
40.283    1109.32   
40.5132   880.552   
40.7434   1051.47   
40.9736   946.469   
41.2038   1063.25   
41.4339   1147.28   
41.6641   1053.12   
41.8943   1131.53   
42.1245   987.156   
42.3547   1109.69   
42.5849   931.173   
42.8151   1132.81   
43.0453   987.789   
43.2755   1054.56   
43.5056   1022.24   
43.7358   1014.75   
43.966    985.466   
44.1962   1020.56   
44.4264   1011.28   
44.6566   1072.45   
44.8868   1053.2    
45.117    1107.55   
45.3472   1006.91   
45.5773   1019      
45.8075   966.116   
46.0377   1051.72   
46.2679   1023.57   
46.4981   949.059   
46.7283   861.821   
46.9585   838.46    
47.1887   958.3     
47.4189   931.666   
47.649    944.299   
47.8792   997.588   
48.1094   829.101   
48.3396   999.108   
48.5698   939.927   
48.8      922.363   
49.0302   807.73    
49.2604   1008.21   
49.4905   1002.35   
49.7207   998.863   
49.9509   921.126   
50.1811   903.88    
50.4113   953.86    
50.6415   811.848   
50.8717   855.542   
51.1019   910.471   
51.3321   926.415   
51.5622   960.538   
51.7924   937.915   
52.0226   909.537   
52.2528   987.075   
52.483    976.468   
52.7132   932.424   
52.9434   900.096   
53.1736   921.509   
53.4038   898.57    
53.6339   910.399   
53.8641   950.705   
54.0943   795.246   
54.3245   853.508   
54.5547   890.562   
54.7849   901.284   
55.0151   943.27    
55.2453   965.321   
55.4755   961.411   
55.7056   878.362   
55.9358   879.097   
56.166    921.129   
56.3962   851.465   
56.6264   826.146   
56.8566   897.59    
57.0868   892.814   
57.317    884.943   
57.5471   870.901   
57.7773   745.669   
58.0075   815.333   
58.2377   726.601   
58.4679   876.759   
58.6981   761.951   
58.9283   844.927   
59.1585   858.437   
59.3887   885.441   
59.6188   829.283   
59.849    878.141   
60.0792   828.712   
60.3094   844.494   
60.5396   870.97    
60.7698   827.41    
61        786.477   
61.2302   840.425   
61.4604   813.316   
61.6905   885.765   
61.9207   850.681   
62.1509   715.436   
62.3811   869.092   
62.6113   845.44    
62.8415   843.914   
63.0717   802.139   
63.3019   831.413   
63.5321   758.641   
63.7622   798.168   
63.9924   722.669   
64.2226   801.118   
64.4528   734.773   
64.683    764.512   
64.9132   876.659   
65.1434   712.92    
65.3736   797.152   
65.6038   814.421   
65.8339   824.939   
66.0641   837.496   
66.2943   786.95    
66.5245   866.491   
66.7547   808.395   
66.9849   777.085   
67.2151   799.897   
67.4453   720.626   
67.6754   786.782   
67.9056   802.777   
68.1358   730.002   
68.366    790.869   
68.5962   778.403   
68.8264   772.023   
69.0566   750.511   
69.2868   763.323   
69.517    770.629   
69.7471   806.591   
69.9773   710.335   
70.2075   778.921   
70.4377   682.139   
70.6679   698.392   
70.8981   762.197   
71.1283   709.734   
71.3585   725.655   
71.5887   675.281   
71.8188   765.102   
72.049    758.229   
72.2792   785.458   
72.5094   752.048   
72.7396   762.027   
72.9698   626.616   
73.2      778.975   
73.4302   738       
73.6604   705.387   
73.8905   746.316   
74.1207   704.182   
74.3509   713.685   
74.5811   711.695   
74.8113   736.623   
75.0415   659.957   
75.2717   736.393   
75.5019   698.615   
75.7321   645.326   
75.9622   676.495   
76.1924   718.522   
76.4226   733.045   
76.6528   721.094   
76.883    653.749   
77.1132   624.413   
77.3434   696.12    
77.5736   710.889   
77.8037   701.32    
78.0339   651.307   
78.2641   742.869   
78.4943   636.165   
78.7245   638.447   
78.9547   748.862   
79.1849   635.603   
79.4151   698.204   
79.6453   682.117   
79.8754   648.537   
80.566    315.627   
80.7962   272.532   
81.0264   268.72    
81.717    325.984   
81.9471   181.19    
82.4075   313.742   
83.0981   188.688   
83.3283   239.184   
84.0188   312.295   
84.4792   330.115   
84.9396   312.93    
85.6302   303.404   
87.2415   323.381   
87.4717   301.653   
87.7019   278.848   
88.1622   325.266   
89.5434   322.911   
89.7736   320.583   
90.9245   246.671   
91.3849   304.148   
