#r        v         
0         0         
0.600492  39.2682   
1.20098   69.005    
1.80148   92.7085   
2.40197   111.124   
3.00246   126.764   
3.60295   141.107   
4.20344   154.721   
4.80394   170.554   
5.40443   180.512   
6.00492   185.378   
6.60541   188.77    
7.2059    196.941   
7.8064    208.702   
8.40689   219.264   
9.00738   230.177   
9.60787   239.87    
10.2084   246.57    
10.8089   249.448   
11.4093   250.531   
12.0098   254.849   
12.6103   266.639   
13.2108   282.816   
13.8113   297.675   
14.4118   304.079   
15.0123   305.455   
15.6128   304.323   
16.2133   301.705   
16.8138   298.512   
17.4143   295.59    
18.0148   293.771   
18.6153   292.791   
19.2157   292.191   
19.8162   290.87    
20.4167   289.093   
21.0172   287.428   
21.6177   286.39    
22.2182   285.716   
22.8187   284.852   
23.4192   284.042   
24.0197   283.18    
24.6202   282.173   
25.2207   281.304   
25.8212   280.676   
26.4216   279.944   
27.0221   278.936   
27.6226   277.777   
28.2231   276.585   
28.8236   275.416   
29.4241   274.318   
30.0246   273.365   
30.6251   272.66    
31.2256   272.282   
31.8261   272.136   
32.4266   271.96    
33.0271   271.58    
33.6276   271.01    
34.228    270.36    
34.8285   269.79    
35.429    269.556   
36.0295   269.956   
36.63     270.802   
37.2305   271.41    
37.831    271.599   
38.4315   271.504   
39.032    271.226   
39.6325   270.825   
40.233    270.343   
40.8335   269.816   
41.4339   269.265   
42.0344   268.707   
42.6349   268.176   
43.2354   267.723   
43.8359   267.329   
44.4364   266.879   
45.0369   266.285   
45.6374   265.574   
46.2379   264.919   
46.8384   264.823   
47.4389   266.065   
48.0394   267.579   
48.6399   268.177   
49.2403   268.439   
49.8408   268.511   
50.4413   268.171   
51.0418   267.304   
51.6423   266.015   
52.2428   264.49    
52.8433   262.873   
53.4438   261.243   
54.0443   259.638   
54.6448   258.073   
55.2453   256.549   
55.8458   255.066   
56.4462   253.621   
57.0467   252.21    
57.6472   250.83    
58.2477   249.48    
58.8482   248.156   
59.4487   246.857   
