#r        v         
0         0         
0.600492  39.1931   
1.20098   66.8069   
1.80148   91.036    
2.40197   112.775   
3.00246   130.082   
3.60295   143.675   
4.20344   155.703   
4.80394   165.979   
5.40443   173.606   
6.00492   179.664   
6.60541   187.13    
7.2059    197.039   
7.8064    208.74    
8.40689   220.895   
9.00738   233.54    
9.60787   245.43    
10.2084   254.856   
10.8089   262.594   
11.4093   265.805   
12.0098   266.96    
12.6103   269.731   
13.2108   271.53    
13.8113   274.558   
14.4118   277.021   
15.0123   281.162   
15.6128   287.084   
16.2133   293.286   
16.8138   295.399   
17.4143   294.71    
18.0148   293.299   
18.6153   292.074   
19.2157   291.154   
19.8162   289.58    
20.4167   287.622   
21.0172   285.854   
21.6177   284.783   
22.2182   284.124   
22.8187   283.303   
23.4192   282.55    
24.0197   281.753   
24.6202   280.817   
25.2207   280.026   
25.8212   279.477   
26.4216   278.82    
27.0221   277.884   
27.6226   276.794   
28.2231   275.666   
28.8236   274.559   
29.4241   273.518   
30.0246   272.619   
30.6251   271.965   
31.2256   271.635   
31.8261   271.534   
32.4266   271.399   
33.0271   271.057   
33.6276   270.521   
34.228    269.902   
34.8285   269.361   
35.429    269.154   
36.0295   269.581   
36.63     270.451   
37.2305   271.081   
37.831    271.29    
38.4315   271.213   
39.032    270.952   
39.6325   270.566   
40.233    270.099   
40.8335   269.585   
41.4339   269.047   
42.0344   268.5     
42.6349   267.981   
43.2354   267.538   
43.8359   267.154   
44.4364   266.713   
45.0369   266.127   
45.6374   265.424   
46.2379   264.776   
46.8384   264.687   
47.4389   265.936   
48.0394   267.458   
48.6399   268.062   
49.2403   268.33    
49.8408   268.407   
50.4413   268.072   
51.0418   267.21    
51.6423   265.925   
52.2428   264.404   
52.8433   262.79    
53.4438   261.164   
54.0443   259.563   
54.6448   258       
55.2453   256.479   
55.8458   254.999   
56.4462   253.556   
57.0467   252.148   
57.6472   250.771   
58.2477   249.423   
58.8482   248.101   
59.4487   246.805   
