#r        v         
0         0         
0.600492  44.5124   
1.20098   72.7744   
1.80148   105.883   
2.40197   131.569   
3.00246   149.383   
3.60295   162.005   
4.20344   169.98    
4.80394   174.904   
5.40443   178.883   
6.00492   183.39    
6.60541   190.739   
7.2059    201.158   
7.8064    213.021   
8.40689   225.42    
9.00738   236.728   
9.60787   247.234   
10.2084   255.09    
10.8089   259.944   
11.4093   264.199   
12.0098   266.597   
12.6103   268.039   
13.2108   270.354   
13.8113   275.129   
14.4118   278.005   
15.0123   281.075   
15.6128   286.092   
16.2133   287.898   
16.8138   287.024   
17.4143   284.809   
18.0148   282.496   
18.6153   280.662   
19.2157   279.651   
19.8162   279.15    
20.4167   278.579   
21.0172   278.027   
21.6177   277.889   
22.2182   277.865   
22.8187   277.757   
23.4192   277.788   
24.0197   277.763   
24.6202   277.519   
25.2207   276.873   
25.8212   275.804   
26.4216   274.455   
27.0221   272.973   
27.6226   271.444   
28.2231   269.905   
28.8236   268.381   
29.4241   266.963   
30.0246   266.015   
30.6251   266.54    
31.2256   268.727   
31.8261   269.652   
32.4266   269.105   
33.0271   268.126   
33.6276   267.152   
34.228    266.34    
34.8285   265.846   
35.429    266.045   
36.0295   267.416   
36.63     269.386   
37.2305   270.447   
37.831    270.424   
38.4315   269.857   
39.032    269.075   
39.6325   268.197   
40.233    267.266   
40.8335   266.335   
41.4339   265.502   
42.0344   264.894   
42.6349   264.569   
43.2354   264.468   
43.8359   264.57    
44.4364   264.973   
45.0369   265.475   
45.6374   265.513   
46.2379   265.039   
46.8384   265.215   
47.4389   267.858   
48.0394   270.499   
48.6399   270.511   
49.2403   269.579   
49.8408   268.743   
50.4413   267.923   
51.0418   266.773   
51.6423   265.241   
52.2428   263.484   
52.8433   261.66    
53.4438   259.858   
54.0443   258.114   
54.6448   256.438   
55.2453   254.828   
55.8458   253.278   
56.4462   251.78    
57.0467   250.33    
57.6472   248.92    
58.2477   247.548   
58.8482   246.209   
59.4487   244.901   
