#r        v         
0         0         
0.600492  45.7054   
1.20098   69.6812   
1.80148   93.6337   
2.40197   114.799   
3.00246   133.895   
3.60295   150.164   
4.20344   160.939   
4.80394   168.187   
5.40443   175.852   
6.00492   184.5     
6.60541   194.92    
7.2059    206.679   
7.8064    215.318   
8.40689   220.939   
9.00738   226.888   
9.60787   235.642   
10.2084   244.819   
10.8089   250.186   
11.4093   252.543   
12.0098   254.043   
12.6103   256.661   
13.2108   263.85    
13.8113   273.766   
14.4118   283.04    
15.0123   293.295   
15.6128   299.758   
16.2133   298.344   
16.8138   294.102   
17.4143   289.367   
18.0148   285.179   
18.6153   282.09    
19.2157   280.298   
19.8162   279.327   
20.4167   278.483   
21.0172   277.781   
21.6177   277.546   
22.2182   277.373   
22.8187   276.899   
23.4192   276.475   
24.0197   276.276   
24.6202   276.058   
25.2207   275.5     
25.8212   274.53    
26.4216   273.277   
27.0221   271.883   
27.6226   270.434   
28.2231   268.97    
28.8236   267.516   
29.4241   266.164   
30.0246   265.281   
30.6251   265.87    
31.2256   268.118   
31.8261   269.092   
32.4266   268.588   
33.0271   267.648   
33.6276   266.713   
34.228    265.935   
34.8285   265.475   
35.429    265.705   
36.0295   267.107   
36.63     269.104   
37.2305   270.188   
37.831    270.186   
38.4315   269.637   
39.032    268.873   
39.6325   268.012   
40.233    267.096   
40.8335   266.18    
41.4339   265.36    
42.0344   264.764   
42.6349   264.451   
43.2354   264.36    
43.8359   264.472   
44.4364   264.883   
45.0369   265.394   
45.6374   265.44    
46.2379   264.974   
46.8384   265.157   
47.4389   267.807   
48.0394   270.457   
48.6399   270.474   
49.2403   269.548   
49.8408   268.718   
50.4413   267.903   
51.0418   266.758   
51.6423   265.23    
52.2428   263.478   
52.8433   261.658   
53.4438   259.859   
54.0443   258.118   
54.6448   256.446   
55.2453   254.839   
55.8458   253.291   
56.4462   251.796   
57.0467   250.348   
57.6472   248.941   
58.2477   247.571   
58.8482   246.234   
59.4487   244.927   
