#r        v         
0         0         
0.600492  42.4329   
1.20098   72.3284   
1.80148   96.7444   
2.40197   118.23    
3.00246   137.004   
3.60295   150.408   
4.20344   159.512   
4.80394   169.154   
5.40443   183.32    
6.00492   195.084   
6.60541   204.579   
7.2059    214.359   
7.8064    222.075   
8.40689   227.33    
9.00738   230.494   
9.60787   233.504   
10.2084   237.765   
10.8089   243.615   
11.4093   250.545   
12.0098   256.745   
12.6103   260.878   
13.2108   264.489   
13.8113   269.676   
14.4118   273.924   
15.0123   278.489   
15.6128   280.871   
16.2133   281.609   
16.8138   281.738   
17.4143   282.172   
18.0148   283.734   
18.6153   286.068   
19.2157   288.724   
19.8162   290.11    
20.4167   289.875   
21.0172   288.708   
21.6177   287.663   
22.2182   286.796   
22.8187   285.695   
23.4192   284.655   
24.0197   283.592   
24.6202   282.425   
25.2207   281.435   
25.8212   280.714   
26.4216   279.91    
27.0221   278.848   
27.6226   277.651   
28.2231   276.431   
28.8236   275.243   
29.4241   274.133   
30.0246   273.172   
30.6251   272.464   
31.2256   272.085   
31.8261   271.941   
32.4266   271.768   
33.0271   271.392   
33.6276   270.825   
34.228    270.179   
34.8285   269.614   
35.429    269.384   
36.0295   269.79    
36.63     270.641   
37.2305   271.252   
37.831    271.445   
38.4315   271.354   
39.032    271.08    
39.6325   270.682   
40.233    270.205   
40.8335   269.682   
41.4339   269.135   
42.0344   268.581   
42.6349   268.054   
43.2354   267.604   
43.8359   267.214   
44.4364   266.767   
45.0369   266.175   
45.6374   265.467   
46.2379   264.814   
46.8384   264.72    
47.4389   265.965   
48.0394   267.483   
48.6399   268.084   
49.2403   268.349   
49.8408   268.423   
50.4413   268.086   
51.0418   267.222   
51.6423   265.935   
52.2428   264.412   
52.8433   262.797   
53.4438   261.169   
54.0443   259.565   
54.6448   258.001   
55.2453   256.479   
55.8458   254.998   
56.4462   253.554   
57.0467   252.144   
57.6472   250.766   
58.2477   249.417   
58.8482   248.094   
59.4487   246.796   
